TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UP,55,J. Stevens,18.7,4.0,1.0,6.0,16.7,1.0,6.0,16.7,0.0,0.0,0.0,2.0,4.0,50.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,3.0,-6.0,1,0
UP,8,J. Bayla,12.066666666666666,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,-9.0,1,0
LA SALLE,9,L. Pablo,26.95,14.0,6.0,13.0,46.2,6.0,12.0,50.0,0.0,1.0,0.0,2.0,5.0,40.0,2.0,4.0,6.0,1.0,0.0,1.0,1.0,1.0,5.0,10.0,1,1
LA SALLE,11,J. Cortez,34.06666666666667,12.0,5.0,10.0,50.0,5.0,8.0,62.5,0.0,2.0,0.0,2.0,2.0,100.0,1.0,4.0,5.0,6.0,4.0,2.0,0.0,1.0,2.0,4.0,1,1
LA SALLE,25,M. Phillips,32.61666666666667,12.0,4.0,9.0,44.4,4.0,8.0,50.0,0.0,1.0,0.0,4.0,8.0,50.0,5.0,14.0,19.0,4.0,2.0,1.0,0.0,3.0,7.0,7.0,1,1
LA SALLE,19,D. Dungo,15.35,4.0,1.0,9.0,11.1,1.0,5.0,20.0,0.0,4.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,1,1
LA SALLE,1,J. Macalalag,18.15,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,8.0,1,1
LA SALLE,32,E. Gollena,20.1,12.0,5.0,6.0,83.3,3.0,3.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.0,1,1
LA SALLE,7,E. Abadam,24.283333333333335,9.0,4.0,11.0,36.4,3.0,7.0,42.9,1.0,4.0,25.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,-1.0,1,1
LA SALLE,2,V. Marasigan,13.4,5.0,2.0,5.0,40.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,3.0,5.0,8.0,1.0,3.0,0.0,0.0,3.0,1.0,5.0,1,1
LA SALLE,34,L. Daep,8.616666666666667,2.0,1.0,5.0,20.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1,1
LA SALLE,22,B. Nwankwo,6.383333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-8.0,1,1
