TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UP,9,F. Nnoruka,25.783333333333335,16.0,6.0,13.0,46.2,6.0,12.0,50.0,0.0,1.0,0.0,4.0,5.0,80.0,7.0,5.0,12.0,0.0,2.0,1.0,2.0,4.0,4.0,2.0,1,1
UP,19,G. Abadiano,26.783333333333335,16.0,5.0,12.0,41.7,3.0,8.0,37.5,2.0,4.0,50.0,4.0,4.0,100.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,5.0,9.0,1,1
UP,55,J. Stevens,27.866666666666667,7.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,4.0,25.0,5.0,5.0,10.0,2.0,3.0,0.0,0.0,0.0,5.0,13.0,1,1
UP,16,R. Remogat,23.166666666666668,4.0,1.0,6.0,16.7,0.0,1.0,0.0,1.0,5.0,20.0,1.0,2.0,50.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.0,1,1
UP,8,J. Bayla,21.166666666666668,4.0,2.0,4.0,50.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
UP,18,H. Alarcon,21.183333333333334,8.0,2.0,11.0,18.2,2.0,10.0,20.0,0.0,1.0,0.0,4.0,4.0,100.0,1.0,6.0,7.0,1.0,1.0,1.0,0.0,4.0,3.0,-4.0,1,1
UP,2,R. Torres,14.016666666666667,7.0,2.0,5.0,40.0,1.0,3.0,33.3,1.0,2.0,50.0,2.0,4.0,50.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1,1
UP,10,T. Fortea,17.566666666666666,5.0,2.0,7.0,28.6,1.0,2.0,50.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,11.0,1,1
UP,30,M. Yniguez,9.983333333333333,3.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,1,1
UP,33,S. Alter,6.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,1
UP,13,M. Belmonte,4.633333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-2.0,1,1
UP,17,M. Palanca,1.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,1
ADU,15,R. Torres,21.95,23.0,7.0,15.0,46.7,4.0,7.0,57.1,3.0,8.0,37.5,6.0,8.0,75.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.0,1,0
ADU,18,J. Erolon,25.883333333333333,19.0,6.0,17.0,35.3,1.0,5.0,20.0,5.0,12.0,41.7,2.0,2.0,100.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,9.0,1,0
