TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
FEU,3,J. Bautista,28.616666666666667,20.0,8.0,15.0,53.3,4.0,4.0,100.0,4.0,11.0,36.4,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1,1
FEU,31,K. Mongcopa,31.566666666666666,16.0,7.0,18.0,38.9,6.0,11.0,54.5,1.0,7.0,14.3,1.0,1.0,100.0,2.0,7.0,9.0,3.0,1.0,1.0,3.0,1.0,3.0,6.0,1,1
FEU,13,J. Pasaol,33.516666666666666,15.0,4.0,9.0,44.4,4.0,6.0,66.7,0.0,3.0,0.0,7.0,8.0,87.5,0.0,5.0,5.0,13.0,4.0,2.0,0.0,4.0,5.0,1.0,1,1
FEU,35,M. Konateh,37.2,15.0,6.0,9.0,66.7,6.0,9.0,66.7,0.0,0.0,0.0,3.0,6.0,50.0,5.0,12.0,17.0,2.0,2.0,1.0,3.0,1.0,8.0,5.0,1,1
FEU,11,J. Jones,6.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1,1
FEU,27,M. Ona,4.433333333333334,4.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1
FEU,24,L. Salangsang,6.366666666666666,3.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,2.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1,1
FEU,72,L. Felipe,22.316666666666666,2.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,1,1
FEU,6,N. Owens,17.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1,1
FEU,10,R. Montemayor,9.866666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1,1
FEU,4,A. Macapagal,1.7666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1,1
ATENEO,24,D. Escobar,26.733333333333334,15.0,5.0,16.0,31.3,3.0,9.0,33.3,2.0,7.0,28.6,3.0,6.0,50.0,3.0,6.0,9.0,6.0,0.0,4.0,0.0,2.0,5.0,-7.0,1,0
ATENEO,19,W. Espina,22.9,12.0,6.0,8.0,75.0,6.0,6.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,1.0,0.0,1.0,2.0,2.0,1.0,1,0
ATENEO,10,S. Tuano,27.5,9.0,3.0,7.0,42.9,2.0,5.0,40.0,1.0,2.0,50.0,2.0,3.0,66.7,2.0,3.0,5.0,5.0,3.0,0.0,0.0,1.0,3.0,-2.0,1,0
ATENEO,15,J. Lazo,18.133333333333333,8.0,3.0,6.0,50.0,1.0,1.0,100.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,1,0
ATENEO,1,K. Ladi,27.116666666666667,4.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,8.0,2.0,0.0,1.0,0.0,2.0,3.0,-7.0,1,0
ATENEO,7,I. Espinosa,19.666666666666668,6.0,2.0,9.0,22.2,1.0,6.0,16.7,1.0,3.0,33.3,1.0,2.0,50.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,-5.0,1,0
ATENEO,30,L. Fjellvang,12.35,5.0,2.0,4.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1,0
ATENEO,16,J. Lazaro,16.333333333333332,4.0,2.0,10.0,20.0,2.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,1,0
ATENEO,9,J. Bahay,12.833333333333334,3.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,-8.0,1,0
ATENEO,3,A. Bongo,13.55,2.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.0,1,0
ATENEO,22,K. Ong,2.783333333333333,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
