TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UP,16,R. Remogat,28.633333333333333,25.0,8.0,13.0,61.5,3.0,5.0,60.0,5.0,8.0,62.5,4.0,5.0,80.0,1.0,5.0,6.0,8.0,2.0,1.0,1.0,4.0,4.0,2.0,1,0
UP,9,F. Nnoruka,25.55,14.0,5.0,8.0,62.5,5.0,8.0,62.5,0.0,0.0,0.0,4.0,4.0,100.0,4.0,3.0,7.0,2.0,3.0,0.0,2.0,4.0,3.0,1.0,1,0
UP,19,G. Abadiano,31.033333333333335,12.0,4.0,8.0,50.0,2.0,4.0,50.0,2.0,4.0,50.0,2.0,3.0,66.7,0.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,1,0
UP,55,J. Stevens,20.483333333333334,12.0,5.0,7.0,71.4,5.0,7.0,71.4,0.0,0.0,0.0,2.0,2.0,100.0,3.0,4.0,7.0,1.0,2.0,0.0,0.0,3.0,2.0,9.0,1,0
UP,8,J. Bayla,19.45,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,10.0,1,0
UP,18,H. Alarcon,21.966666666666665,8.0,4.0,7.0,57.1,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,-16.0,1,0
UP,17,M. Palanca,7.516666666666667,7.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,-5.0,1,0
UP,10,T. Fortea,8.95,2.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,-5.0,1,0
UP,13,M. Belmonte,12.483333333333333,2.0,1.0,6.0,16.7,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,-4.0,1,0
UP,33,S. Alter,10.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,-9.0,1,0
UP,2,R. Torres,10.583333333333334,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,-9.0,1,0
UP,30,M. Yniguez,2.9,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,0
LA SALLE,25,M. Phillips,34.81666666666667,21.0,9.0,14.0,64.3,9.0,14.0,64.3,0.0,0.0,0.0,3.0,5.0,60.0,6.0,8.0,14.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,1,1
LA SALLE,2,V. Marasigan,26.983333333333334,17.0,6.0,13.0,46.2,3.0,9.0,33.3,3.0,4.0,75.0,2.0,4.0,50.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1.0,1,1
LA SALLE,7,E. Abadam,22.8,14.0,5.0,7.0,71.4,4.0,6.0,66.7,1.0,1.0,100.0,3.0,5.0,60.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,-1.0,1,1
LA SALLE,11,J. Cortez,24.966666666666665,14.0,3.0,14.0,21.4,2.0,8.0,25.0,1.0,6.0,16.7,7.0,7.0,100.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,7.0,-5.0,1,1
LA SALLE,1,J. Macalalag,26.133333333333333,6.0,2.0,5.0,40.0,1.0,4.0,25.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,1,1
LA SALLE,19,D. Dungo,9.1,8.0,3.0,3.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,1,1
LA SALLE,0,G. Quines,10.166666666666666,4.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,1,1
LA SALLE,21,M. Amos,22.3,3.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,21.0,1,1
LA SALLE,22,B. Nwankwo,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1,1
LA SALLE,9,L. Pablo,16.316666666666666,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1
LA SALLE,6,R. Melencio,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1,1
LA SALLE,32,E. Gollena,4.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1,1
LA SALLE,99,G. Gomez,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,1
