TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
ATENEO,1,K. Ladi,30.35,18.0,7.0,12.0,58.3,5.0,7.0,71.4,2.0,5.0,40.0,2.0,2.0,100.0,4.0,6.0,10.0,0.0,2.0,0.0,0.0,3.0,5.0,7.0,1,1
ATENEO,9,J. Bahay,24.083333333333332,8.0,3.0,10.0,30.0,2.0,3.0,66.7,1.0,7.0,14.3,1.0,2.0,50.0,0.0,6.0,6.0,4.0,1.0,1.0,0.0,1.0,3.0,10.0,1,1
ATENEO,24,D. Escobar,20.233333333333334,7.0,2.0,7.0,28.6,2.0,7.0,28.6,0.0,0.0,0.0,3.0,6.0,50.0,4.0,2.0,6.0,1.0,0.0,3.0,0.0,1.0,5.0,2.0,1,1
ATENEO,3,A. Bongo,18.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1,1
ATENEO,14,D. Adili,25.4,2.0,1.0,5.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,9.0,0.0,1.0,0.0,2.0,1.0,1.0,-7.0,1,1
ATENEO,19,J. Espina,23.15,17.0,6.0,9.0,66.7,2.0,3.0,66.7,4.0,6.0,66.7,1.0,4.0,25.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,-8.0,1,1
ATENEO,16,J. Lazaro,19.466666666666665,3.0,1.0,8.0,12.5,1.0,8.0,12.5,0.0,0.0,0.0,1.0,2.0,50.0,3.0,4.0,7.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1,1
ATENEO,2,K. Gamber,8.783333333333333,3.0,1.0,5.0,20.0,0.0,2.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1,1
ATENEO,7,I. Espinosa,6.85,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,-5.0,1,1
ATENEO,15,J. Lazo,11.7,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,-2.0,1,1
ATENEO,10,S. Tuano,7.283333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1,1
ATENEO,22,K. Ong,4.633333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1,1
UE,7,W. Lingolingo,33.516666666666666,19.0,7.0,18.0,38.9,5.0,8.0,62.5,2.0,10.0,20.0,3.0,5.0,60.0,1.0,6.0,7.0,1.0,4.0,1.0,0.0,3.0,4.0,1.0,1,0
UE,11,J. Abate,33.5,11.0,5.0,17.0,29.4,4.0,7.0,57.1,1.0,10.0,10.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,5.0,1.0,-7.0,1,0
UE,35,P. Momowei,33.93333333333333,9.0,4.0,11.0,36.4,4.0,11.0,36.4,0.0,0.0,0.0,1.0,2.0,50.0,4.0,14.0,18.0,0.0,2.0,2.0,1.0,4.0,3.0,-1.0,1,0
UE,24,J. Jimenez,21.0,6.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1,0
UE,5,D. Caoile,19.616666666666667,4.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,-1.0,1,0
UE,1,N. Mulingtapang,25.483333333333334,9.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,0.0,7.0,8.0,87.5,0.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,6.0,3.0,1,0
UE,15,T. Malaga,6.066666666666666,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1,0
UE,8,D. Robles,18.983333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,-6.0,1,0
UE,2,M. Tanedo,7.866666666666667,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1,0
