TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UE,11,J. Abate,34.11666666666667,27.0,12.0,21.0,57.1,9.0,12.0,75.0,3.0,9.0,33.3,0.0,1.0,0.0,0.0,3.0,3.0,7.0,1.0,2.0,0.0,3.0,3.0,-2.0,1,0
UE,5,D. Caoile,30.1,23.0,7.0,12.0,58.3,3.0,3.0,100.0,4.0,9.0,44.4,5.0,6.0,83.3,1.0,3.0,4.0,4.0,4.0,2.0,0.0,1.0,5.0,-4.0,1,0
UE,35,P. Momowei,36.416666666666664,16.0,7.0,13.0,53.8,7.0,13.0,53.8,0.0,0.0,0.0,2.0,4.0,50.0,6.0,9.0,15.0,3.0,3.0,0.0,1.0,3.0,3.0,-11.0,1,0
UE,0,J. Datumalim,18.033333333333335,9.0,4.0,12.0,33.3,3.0,7.0,42.9,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,-4.0,1,0
UE,15,T. Malaga,21.283333333333335,6.0,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,5.0,6.0,0.0,0.0,1.0,3.0,1.0,4.0,-3.0,1,0
UE,2,M. Tanedo,21.283333333333335,11.0,4.0,8.0,50.0,1.0,5.0,20.0,3.0,3.0,100.0,0.0,0.0,0.0,3.0,1.0,4.0,6.0,1.0,0.0,0.0,4.0,0.0,-7.0,1,0
UE,4,T. Lagat,11.366666666666667,3.0,1.0,5.0,20.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0
UE,24,J. Jimenez,11.083333333333334,2.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,-13.0,1,0
UE,21,M. Rosete,5.683333333333334,2.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0
UE,8,D. Robles,3.783333333333333,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-10.0,1,0
UE,3,C. Cruz Dumont,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0
