TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
ATENEO,23,L. Nieto,2.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
ATENEO,2,K. Gamber,5.116666666666666,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-7.0,1,0
NU,20,J. Figueroa,37.31666666666667,17.0,7.0,18.0,38.9,7.0,15.0,46.7,0.0,3.0,0.0,3.0,3.0,100.0,1.0,14.0,15.0,5.0,3.0,2.0,1.0,3.0,5.0,17.0,1,1
NU,13,N. Enriquez,18.933333333333334,8.0,3.0,8.0,37.5,1.0,3.0,33.3,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1
NU,18,O. John,26.55,6.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1,1
NU,7,P. Francisco,12.6,5.0,1.0,3.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,13.0,1,1
NU,25,M. Dela Cruz,9.5,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,1,1
NU,12,R. Jumamoy,16.4,8.0,3.0,6.0,50.0,1.0,2.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,23.0,1,1
NU,10,J. Manansala,18.55,8.0,3.0,5.0,60.0,3.0,3.0,100.0,0.0,2.0,0.0,2.0,3.0,66.7,0.0,4.0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1,1
NU,5,P. Palacielo,13.45,7.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,16.0,1,1
NU,77,K. Padrones,13.85,5.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,16.0,1,1
NU,11,T. Garcia,5.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-10.0,1,1
NU,22,M. Parks,10.866666666666667,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,13.0,1,1
NU,16,G. Santiago,10.1,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,-10.0,1,1
NU,24,N. Tulabut,6.516666666666667,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,1
