TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
FEU,3,J. Bautista,32.833333333333336,12.0,4.0,13.0,30.8,2.0,5.0,40.0,2.0,8.0,25.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1,1
FEU,31,K. Mongcopa,32.1,11.0,3.0,11.0,27.3,1.0,7.0,14.3,2.0,4.0,50.0,3.0,6.0,50.0,5.0,12.0,17.0,4.0,5.0,1.0,1.0,2.0,5.0,-2.0,1,1
FEU,13,J. Pasaol,34.53333333333333,10.0,3.0,16.0,18.8,3.0,11.0,27.3,0.0,5.0,0.0,4.0,6.0,66.7,2.0,7.0,9.0,8.0,1.0,0.0,1.0,0.0,5.0,1.0,1,1
FEU,35,M. Konateh,42.88333333333333,7.0,3.0,9.0,33.3,3.0,9.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,3.0,4.0,7.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,1,1
FEU,5,J. Daa,22.3,4.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,4.0,50.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,9.0,1,1
FEU,10,R. Montemayor,13.333333333333334,11.0,3.0,4.0,75.0,1.0,1.0,100.0,2.0,3.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1
FEU,27,M. Ona,9.55,6.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,1
FEU,72,L. Felipe,8.7,6.0,2.0,4.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
FEU,6,N. Owens,18.833333333333332,3.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,1.0,0.0,4.0,1.0,-4.0,1,1
FEU,21,A. Nakai,1.4,3.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1,1
FEU,11,J. Jones,5.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1,1
FEU,4,A. Macapagal,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1
FEU,15,A. Bagunu,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
ADU,15,R. Torres,26.333333333333332,24.0,8.0,18.0,44.4,4.0,10.0,40.0,4.0,8.0,50.0,4.0,4.0,100.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,1,0
ADU,18,J. Erolon,31.1,8.0,3.0,13.0,23.1,3.0,9.0,33.3,0.0,4.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,1,0
ADU,9,L. Perez,11.183333333333334,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1,0
ADU,20,E. Anabo,19.666666666666668,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,-14.0,1,0
ADU,11,J. Barcelona,0.7666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
ADU,33,J. Tumaneng,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.0,1,0
ADU,30,C. Ronzone,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,1,0
ADU,8,H. Demisana,1.3666666666666667,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1,0
ADU,19,J. Jaymalin,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1,0
ADU,27,A. Fransman,3.533333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.0,1,0
ADU,10,C. Manzano,36.56666666666667,19.0,9.0,13.0,69.2,9.0,12.0,75.0,0.0,1.0,0.0,1.0,2.0,50.0,5.0,7.0,12.0,1.0,4.0,4.0,0.0,3.0,5.0,4.0,1,0
ADU,21,J. Medina,34.25,8.0,3.0,9.0,33.3,1.0,3.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1,0
ADU,3,M. Montebon,18.733333333333334,7.0,3.0,7.0,42.9,2.0,3.0,66.7,1.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0,3.0,0.0,13.0,1,0
ADU,23,M. Ojarikre,25.116666666666667,2.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,-5.0,1,0
ADU,32,A. Ronzone,6.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-4.0,1,0
