TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UST,28,C. Akowe,36.85,19.0,6.0,10.0,60.0,6.0,10.0,60.0,0.0,0.0,0.0,7.0,9.0,77.8,5.0,9.0,14.0,2.0,0.0,0.0,2.0,4.0,9.0,2.0,1,0
UST,3,K. Paranada,27.316666666666666,14.0,5.0,11.0,45.5,3.0,7.0,42.9,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,3.0,3.0,1,0
UST,9,N. Cabanero,31.166666666666668,10.0,4.0,14.0,28.6,4.0,11.0,36.4,0.0,3.0,0.0,2.0,6.0,33.3,1.0,8.0,9.0,2.0,4.0,0.0,0.0,1.0,6.0,-1.0,1,0
UST,10,G. Crisostomo,27.083333333333332,8.0,3.0,10.0,30.0,1.0,4.0,25.0,2.0,6.0,33.3,0.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,1.0,2.0,2.0,0.0,-5.0,1,0
UST,1,L. Estacio,14.3,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0
UST,14,M. Llemit,29.416666666666668,18.0,7.0,12.0,58.3,3.0,5.0,60.0,4.0,7.0,57.1,0.0,0.0,0.0,3.0,7.0,10.0,1.0,2.0,0.0,0.0,4.0,2.0,-8.0,1,0
UST,11,F. Padrigao,31.183333333333334,14.0,4.0,13.0,30.8,2.0,5.0,40.0,2.0,8.0,25.0,4.0,8.0,50.0,2.0,0.0,2.0,8.0,3.0,2.0,0.0,3.0,4.0,-2.0,1,0
UST,20,A. Acido,15.833333333333334,8.0,3.0,7.0,42.9,1.0,2.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,1.0,0.0,3.0,0.0,-4.0,1,0
UST,12,I. Danting,2.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1,0
UST,33,E. Laure,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,0
UST,2,I. Calum,5.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0
ADU,15,R. Torres,21.2,20.0,6.0,11.0,54.5,3.0,5.0,60.0,3.0,6.0,50.0,5.0,6.0,83.3,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,-4.0,1,1
ADU,21,J. Medina,26.133333333333333,10.0,4.0,10.0,40.0,2.0,3.0,66.7,2.0,7.0,28.6,0.0,1.0,0.0,2.0,6.0,8.0,1.0,0.0,1.0,1.0,2.0,4.0,21.0,1,1
ADU,18,J. Erolon,24.2,9.0,3.0,8.0,37.5,2.0,5.0,40.0,1.0,3.0,33.3,2.0,3.0,66.7,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,7.0,1,1
ADU,27,A. Fransman,17.966666666666665,5.0,2.0,9.0,22.2,1.0,3.0,33.3,1.0,6.0,16.7,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,-11.0,1,1
ADU,33,J. Tumaneng,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1,1
ADU,9,L. Perez,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,-1.0,1,1
ADU,8,H. Demisana,2.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,1,1
ADU,19,J. Jaymalin,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,1,1
ADU,25,K. Cañete,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1,1
ADU,11,J. Barcelona,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,1
ADU,3,M. Montebon,25.35,19.0,6.0,13.0,46.2,1.0,6.0,16.7,5.0,7.0,71.4,2.0,2.0,100.0,1.0,3.0,4.0,7.0,0.0,1.0,0.0,3.0,1.0,5.0,1,1
ADU,10,C. Manzano,27.616666666666667,19.0,8.0,18.0,44.4,8.0,17.0,47.1,0.0,1.0,0.0,3.0,4.0,75.0,2.0,5.0,7.0,3.0,1.0,4.0,2.0,3.0,4.0,19.0,1,1
ADU,20,E. Anabo,21.95,8.0,3.0,6.0,50.0,1.0,2.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,3.0,0.0,0.0,2.0,1.0,-3.0,1,1
ADU,23,M. Ojarikre,28.45,4.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,-10.0,1,1
ADU,32,A. Ronzone,17.216666666666665,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,-6.0,1,1
