TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
NU,12,R. Jumamoy,6.183333333333334,3.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1,1
NU,24,N. Tulabut,2.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,1
LA SALLE,11,J. Cortez,30.533333333333335,16.0,6.0,12.0,50.0,5.0,10.0,50.0,1.0,2.0,50.0,3.0,5.0,60.0,1.0,3.0,4.0,3.0,5.0,0.0,0.0,1.0,5.0,-3.0,1,0
LA SALLE,7,E. Abadam,29.466666666666665,13.0,5.0,12.0,41.7,4.0,8.0,50.0,1.0,4.0,25.0,2.0,4.0,50.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,1,0
LA SALLE,25,M. Phillips,33.083333333333336,11.0,3.0,8.0,37.5,2.0,7.0,28.6,1.0,1.0,100.0,4.0,11.0,36.4,3.0,7.0,10.0,2.0,2.0,3.0,0.0,4.0,7.0,-6.0,1,0
LA SALLE,1,J. Macalalag,32.7,5.0,2.0,9.0,22.2,2.0,7.0,28.6,0.0,2.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,-8.0,1,0
LA SALLE,32,E. Gollena,22.066666666666666,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,-5.0,1,0
LA SALLE,9,L. Pablo,23.65,10.0,3.0,9.0,33.3,3.0,8.0,37.5,0.0,1.0,0.0,4.0,8.0,50.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,-6.0,1,0
LA SALLE,34,L. Daep,8.966666666666667,4.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,-8.0,1,0
LA SALLE,19,D. Dungo,9.716666666666667,4.0,1.0,4.0,25.0,1.0,1.0,100.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1,0
LA SALLE,2,V. Marasigan,4.733333333333333,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,1,0
LA SALLE,22,B. Nwankwo,2.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1,0
LA SALLE,0,G. Quines,2.1166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,1,0
