TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
FEU,13,J. Pasaol,38.766666666666666,24.0,11.0,24.0,45.8,11.0,18.0,61.1,0.0,6.0,0.0,2.0,3.0,66.7,2.0,7.0,9.0,11.0,4.0,2.0,1.0,2.0,3.0,1.0,1,0
FEU,3,J. Bautista,40.93333333333333,24.0,9.0,23.0,39.1,6.0,13.0,46.2,3.0,10.0,30.0,3.0,3.0,100.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,-4.0,1,0
FEU,35,M. Konateh,44.18333333333333,11.0,5.0,13.0,38.5,5.0,13.0,38.5,0.0,0.0,0.0,1.0,2.0,50.0,7.0,16.0,23.0,2.0,5.0,0.0,2.0,3.0,2.0,1.0,1,0
FEU,5,J. Daa,13.4,4.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-8.0,1,0
FEU,27,M. Ona,5.983333333333333,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1,0
FEU,72,L. Felipe,24.716666666666665,7.0,3.0,6.0,50.0,2.0,2.0,100.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,10.0,1,0
FEU,10,R. Montemayor,16.866666666666667,6.0,3.0,5.0,60.0,3.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1,0
FEU,6,N. Owens,24.6,3.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,1,0
FEU,31,K. Mongcopa,14.666666666666666,2.0,1.0,6.0,16.7,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,2.0,4.0,0.0,0.0,3.0,3.0,-15.0,1,0
FEU,4,A. Macapagal,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,1,0
ATENEO,1,K. Ladi,31.266666666666666,26.0,10.0,22.0,45.5,7.0,15.0,46.7,3.0,7.0,42.9,3.0,3.0,100.0,3.0,6.0,9.0,3.0,1.0,0.0,1.0,2.0,6.0,5.0,1,1
ATENEO,24,D. Escobar,23.516666666666666,16.0,7.0,10.0,70.0,6.0,8.0,75.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,5.0,7.0,2.0,0.0,2.0,0.0,1.0,2.0,10.0,1,1
ATENEO,9,J. Bahay,26.2,13.0,4.0,10.0,40.0,0.0,2.0,0.0,4.0,8.0,50.0,1.0,1.0,100.0,1.0,2.0,3.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,1,1
ATENEO,19,J. Espina,20.85,5.0,2.0,6.0,33.3,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,1,1
ATENEO,22,K. Ong,4.8,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
ATENEO,15,J. Lazo,21.966666666666665,9.0,3.0,8.0,37.5,0.0,2.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1,1
ATENEO,14,D. Adili,21.383333333333333,7.0,3.0,8.0,37.5,3.0,7.0,42.9,0.0,1.0,0.0,1.0,1.0,100.0,0.0,5.0,5.0,3.0,2.0,1.0,0.0,3.0,2.0,-6.0,1,1
ATENEO,3,A. Bongo,28.9,5.0,2.0,10.0,20.0,1.0,3.0,33.3,1.0,7.0,14.3,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1,1
ATENEO,10,S. Tuano,18.35,3.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,3.0,8.0,37.5,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1,1
ATENEO,16,J. Lazaro,18.616666666666667,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,-6.0,1,1
ATENEO,7,I. Espinosa,4.833333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,1
