TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UE,35,P. Momowei,34.083333333333336,12.0,4.0,11.0,36.4,4.0,10.0,40.0,0.0,1.0,0.0,4.0,7.0,57.1,5.0,11.0,16.0,3.0,3.0,2.0,1.0,4.0,7.0,-13.0,1,0
UE,11,J. Abate,23.033333333333335,10.0,4.0,7.0,57.1,2.0,4.0,50.0,2.0,3.0,66.7,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,-22.0,1,0
UE,3,C. Cruz Dumont,12.733333333333333,5.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,1.0,0.0,3.0,4.0,75.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,-3.0,1,0
UE,5,D. Caoile,15.833333333333334,4.0,2.0,7.0,28.6,2.0,4.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-12.0,1,0
UE,9,M. Cabero,12.683333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.0,1,0
UE,2,M. Tanedo,21.7,8.0,2.0,8.0,25.0,2.0,6.0,33.3,0.0,2.0,0.0,4.0,6.0,66.7,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,-2.0,1,0
UE,0,J. Datumalim,13.716666666666667,5.0,2.0,3.0,66.7,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0
UE,4,T. Lagat,8.9,4.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1,0
UE,7,W. Lingolingo,22.3,4.0,2.0,9.0,22.2,2.0,4.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,-2.0,1,0
UE,24,J. Jimenez,16.15,4.0,2.0,5.0,40.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1,0
UE,21,M. Rosete,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1,0
