TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
ATENEO,14,D. Adili,26.266666666666666,16.0,7.0,10.0,70.0,7.0,10.0,70.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,5.0,6.0,0.0,1.0,0.0,0.0,2.0,3.0,16.0,1,1
ATENEO,15,J. Lazo,20.266666666666666,15.0,6.0,8.0,75.0,3.0,3.0,100.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,24.0,1,1
ATENEO,7,I. Espinosa,13.766666666666667,10.0,3.0,3.0,100.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,9.0,1,1
ATENEO,16,J. Lazaro,15.4,6.0,3.0,7.0,42.9,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1,1
ATENEO,23,L. Nieto,0.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
ATENEO,10,S. Tuano,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,8.0,1,1
ATENEO,3,A. Bongo,16.4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,1,1
ATENEO,2,K. Gamber,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
ATENEO,25,A. Cainglet,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
ATENEO,18,T. Ebdane,0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
ATENEO,30,L. Fjellvang,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1
ATENEO,1,K. Ladi,31.916666666666668,14.0,4.0,11.0,36.4,2.0,6.0,33.3,2.0,5.0,40.0,4.0,4.0,100.0,0.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,16.0,1,1
ATENEO,24,D. Escobar,18.766666666666666,8.0,2.0,6.0,33.3,2.0,5.0,40.0,0.0,1.0,0.0,4.0,4.0,100.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,3.0,-4.0,1,1
ATENEO,9,J. Bahay,25.5,3.0,1.0,5.0,20.0,0.0,1.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,0.0,3.0,0.0,0.0,1.0,8.0,1,1
ATENEO,19,W. Espina,14.833333333333334,3.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,-7.0,1,1
ATENEO,22,K. Ong,3.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
ADU,18,J. Erolon,23.766666666666666,23.0,7.0,10.0,70.0,0.0,2.0,0.0,7.0,8.0,87.5,2.0,4.0,50.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,-10.0,1,0
ADU,10,C. Manzano,18.833333333333332,6.0,3.0,6.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,4.0,0.0,-2.0,1,0
ADU,23,M. Ojarikre,24.45,6.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,8.0,5.0,13.0,1.0,2.0,0.0,0.0,1.0,1.0,-10.0,1,0
ADU,20,E. Anabo,15.883333333333333,5.0,2.0,7.0,28.6,2.0,5.0,40.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,-12.0,1,0
ADU,32,A. Ronzone,13.766666666666667,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,1,0
ADU,15,R. Torres,15.6,7.0,3.0,6.0,50.0,2.0,3.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-6.0,1,0
ADU,3,M. Montebon,19.933333333333334,5.0,1.0,7.0,14.3,1.0,3.0,33.3,0.0,4.0,0.0,3.0,5.0,60.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,1.0,3.0,-21.0,1,0
ADU,8,H. Demisana,9.366666666666667,2.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1,0
ADU,27,A. Fransman,14.7,2.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,-12.0,1,0
ADU,25,K. Cañete,1.85,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0
