TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
ADU,18,J. Erolon,21.733333333333334,18.0,5.0,11.0,45.5,0.0,1.0,0.0,5.0,10.0,50.0,3.0,3.0,100.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,19.0,1,1
ADU,10,C. Manzano,30.883333333333333,15.0,6.0,9.0,66.7,6.0,9.0,66.7,0.0,0.0,0.0,3.0,6.0,50.0,2.0,7.0,9.0,2.0,1.0,1.0,0.0,3.0,5.0,4.0,1,1
ADU,20,E. Anabo,13.883333333333333,3.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,3.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,-5.0,1,1
ADU,23,M. Ojarikre,24.683333333333334,2.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,8.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1,1
ADU,32,A. Ronzone,15.083333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,-4.0,1,1
ADU,3,M. Montebon,25.366666666666667,10.0,4.0,8.0,50.0,4.0,6.0,66.7,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,-9.0,1,1
ADU,27,A. Fransman,18.3,7.0,3.0,7.0,42.9,3.0,6.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,5.0,6.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1
ADU,15,R. Torres,17.366666666666667,6.0,1.0,8.0,12.5,1.0,4.0,25.0,0.0,4.0,0.0,4.0,5.0,80.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,-4.0,1,1
ADU,21,J. Medina,23.1,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,1,1
ADU,9,L. Perez,4.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,1
ADU,19,J. Jaymalin,1.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
ADU,30,C. Ronzone,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1
ADU,8,H. Demisana,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1,1
ADU,11,J. Barcelona,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
LA SALLE,2,V. Marasigan,21.25,15.0,6.0,13.0,46.2,5.0,7.0,71.4,1.0,6.0,16.7,2.0,2.0,100.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,4.0,-10.0,1,0
LA SALLE,1,J. Macalalag,29.516666666666666,8.0,3.0,8.0,37.5,1.0,5.0,20.0,2.0,3.0,66.7,0.0,0.0,0.0,3.0,1.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,1,0
LA SALLE,25,M. Phillips,32.43333333333333,7.0,1.0,12.0,8.3,1.0,8.0,12.5,0.0,4.0,0.0,5.0,6.0,83.3,5.0,10.0,15.0,2.0,1.0,2.0,0.0,3.0,5.0,-1.0,1,0
LA SALLE,11,J. Cortez,33.63333333333333,5.0,2.0,7.0,28.6,2.0,7.0,28.6,0.0,0.0,0.0,1.0,4.0,25.0,3.0,3.0,6.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,1,0
LA SALLE,7,E. Abadam,28.283333333333335,5.0,2.0,12.0,16.7,1.0,4.0,25.0,1.0,8.0,12.5,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,1,0
LA SALLE,32,E. Gollena,19.416666666666668,10.0,3.0,7.0,42.9,1.0,3.0,33.3,2.0,4.0,50.0,2.0,4.0,50.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,-6.0,1,0
LA SALLE,9,L. Pablo,22.483333333333334,7.0,2.0,7.0,28.6,1.0,5.0,20.0,1.0,2.0,50.0,2.0,5.0,40.0,2.0,5.0,7.0,2.0,0.0,2.0,1.0,2.0,3.0,-3.0,1,0
LA SALLE,19,D. Dungo,9.05,3.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,-3.0,1,0
LA SALLE,22,B. Nwankwo,3.6833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
LA SALLE,99,G. Gomez,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
