TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UP,18,H. Alarcon,23.8,15.0,7.0,12.0,58.3,7.0,11.0,63.6,0.0,1.0,0.0,1.0,1.0,100.0,2.0,4.0,6.0,3.0,3.0,3.0,0.0,3.0,1.0,6.0,1,1
UP,2,R. Torres,11.266666666666667,12.0,4.0,5.0,80.0,3.0,3.0,100.0,1.0,2.0,50.0,3.0,4.0,75.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,1,1
UP,10,T. Fortea,17.766666666666666,4.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,6.0,1,1
UP,13,M. Belmonte,10.0,2.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,1,1
UP,30,M. Yniguez,13.7,2.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1,1
UP,17,M. Palanca,2.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1,1
UP,33,S. Alter,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
UP,77,C. Briones,2.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,1,1
UP,55,J. Stevens,26.083333333333332,14.0,7.0,13.0,53.8,7.0,13.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,1,1
UP,16,R. Remogat,21.383333333333333,8.0,3.0,10.0,30.0,1.0,3.0,33.3,2.0,7.0,28.6,0.0,0.0,0.0,2.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,3.0,-5.0,1,1
UP,8,J. Bayla,27.083333333333332,8.0,4.0,9.0,44.4,4.0,8.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,1,1
UP,19,G. Abadiano,16.3,3.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-2.0,1,1
UP,9,F. Nnoruka,24.533333333333335,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,2.0,4.0,6.0,4.0,1.0,1.0,0.0,3.0,2.0,3.0,1,1
FEU,3,J. Bautista,30.35,18.0,6.0,11.0,54.5,3.0,4.0,75.0,3.0,7.0,42.9,3.0,4.0,75.0,0.0,5.0,5.0,1.0,2.0,2.0,0.0,3.0,5.0,4.0,1,0
FEU,35,M. Konateh,36.35,16.0,7.0,13.0,53.8,7.0,12.0,58.3,0.0,1.0,0.0,2.0,3.0,66.7,3.0,7.0,10.0,1.0,0.0,0.0,3.0,3.0,6.0,-1.0,1,0
FEU,13,J. Pasaol,25.9,11.0,4.0,10.0,40.0,4.0,10.0,40.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,2.0,4.0,3.0,0.0,1.0,2.0,5.0,1,0
FEU,31,K. Mongcopa,27.533333333333335,8.0,3.0,15.0,20.0,2.0,8.0,25.0,1.0,7.0,14.3,1.0,2.0,50.0,5.0,2.0,7.0,4.0,4.0,0.0,4.0,0.0,2.0,3.0,1,0
FEU,5,J. Daa,29.083333333333332,2.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,1,0
FEU,6,N. Owens,17.633333333333333,7.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,33.3,4.0,4.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,-11.0,1,0
