TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
NU,18,O. John,22.4,12.0,6.0,9.0,66.7,6.0,9.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,11.0,0.0,2.0,0.0,0.0,3.0,1.0,-5.0,1,0
NU,25,M. Dela Cruz,7.033333333333333,4.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1,0
NU,7,P. Francisco,27.716666666666665,3.0,1.0,6.0,16.7,0.0,4.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,-19.0,1,0
NU,20,J. Figueroa,20.316666666666666,3.0,1.0,6.0,16.7,0.0,4.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1,0
NU,13,N. Enriquez,8.733333333333333,3.0,1.0,5.0,20.0,0.0,1.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1,0
NU,24,N. Tulabut,12.55,10.0,4.0,6.0,66.7,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1,0
NU,11,T. Garcia,15.966666666666667,9.0,4.0,7.0,57.1,4.0,7.0,57.1,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,-6.0,1,0
NU,10,J. Manansala,17.6,8.0,4.0,8.0,50.0,4.0,7.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,1.0,-14.0,1,0
NU,5,P. Palacielo,15.433333333333334,6.0,3.0,9.0,33.3,3.0,9.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0,2.0,1.0,-3.0,1,0
NU,77,K. Padrones,20.183333333333334,6.0,3.0,4.0,75.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,-6.0,1,0
NU,22,M. Parks,17.483333333333334,4.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1,0
NU,12,R. Jumamoy,11.483333333333333,3.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,1,0
NU,14,J. Solomon,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0
NU,9,V. Reyes,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,0
UST,10,G. Crisostomo,22.716666666666665,13.0,5.0,13.0,38.5,3.0,9.0,33.3,2.0,4.0,50.0,1.0,2.0,50.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,1,1
UST,14,M. Llemit,23.866666666666667,11.0,3.0,5.0,60.0,1.0,1.0,100.0,2.0,4.0,50.0,3.0,4.0,75.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,1,1
UST,20,A. Acido,19.8,11.0,4.0,5.0,80.0,1.0,1.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,1,1
UST,11,F. Padrigao,21.983333333333334,8.0,2.0,7.0,28.6,1.0,3.0,33.3,1.0,4.0,25.0,3.0,5.0,60.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,-1.0,1,1
UST,33,E. Laure,3.283333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.0,1,1
UST,2,I. Calum,3.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1,1
UST,28,C. Akowe,34.43333333333333,11.0,4.0,5.0,80.0,4.0,5.0,80.0,0.0,0.0,0.0,3.0,4.0,75.0,3.0,8.0,11.0,3.0,2.0,0.0,0.0,1.0,5.0,7.0,1,1
UST,3,K. Paranada,23.466666666666665,9.0,4.0,9.0,44.4,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,5.0,15.0,1,1
UST,9,N. Cabanero,27.283333333333335,9.0,4.0,13.0,30.8,3.0,11.0,27.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,1,1
UST,19,K. Buenaflor,8.916666666666666,7.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1,1
UST,1,L. Estacio,10.65,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1,1
