TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
LA SALLE,6,R. Melencio,2.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,1,1
UE,35,P. Momowei,40.083333333333336,42.0,16.0,27.0,59.3,16.0,25.0,64.0,0.0,2.0,0.0,10.0,14.0,71.4,6.0,7.0,13.0,3.0,3.0,1.0,1.0,4.0,12.0,-3.0,1,0
UE,11,J. Abate,41.983333333333334,25.0,9.0,14.0,64.3,3.0,5.0,60.0,6.0,9.0,66.7,1.0,3.0,33.3,0.0,6.0,6.0,6.0,4.0,1.0,0.0,3.0,3.0,3.0,1,0
UE,7,W. Lingolingo,31.416666666666668,24.0,6.0,13.0,46.2,1.0,3.0,33.3,5.0,10.0,50.0,7.0,7.0,100.0,1.0,5.0,6.0,2.0,4.0,0.0,1.0,3.0,4.0,5.0,1,0
UE,1,N. Mulingtapang,30.55,4.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
UE,8,D. Robles,24.75,2.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,9.0,1,0
UE,5,D. Caoile,24.616666666666667,6.0,3.0,4.0,75.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,-11.0,1,0
UE,2,M. Tanedo,4.466666666666667,4.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1,0
UE,0,J. Datumalim,16.583333333333332,3.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,1.0,-10.0,1,0
UE,15,T. Malaga,3.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,1,0
UE,4,T. Lagat,2.3333333333333335,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1,0
UE,9,M. Cabero,4.283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1,0
