TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UP,13,M. Belmonte,17.416666666666668,12.0,4.0,6.0,66.7,2.0,3.0,66.7,2.0,3.0,66.7,2.0,2.0,100.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1,0
UP,8,J. Bayla,21.716666666666665,11.0,5.0,6.0,83.3,5.0,5.0,100.0,0.0,1.0,0.0,1.0,3.0,33.3,1.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,-4.0,1,0
UP,2,R. Torres,20.866666666666667,6.0,2.0,7.0,28.6,2.0,4.0,50.0,0.0,3.0,0.0,2.0,3.0,66.7,3.0,5.0,8.0,1.0,0.0,1.0,0.0,2.0,4.0,-7.0,1,0
UP,16,R. Remogat,9.35,5.0,2.0,6.0,33.3,1.0,2.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-11.0,1,0
UP,20,E. Felicida,13.35,4.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,1,0
UP,33,S. Alter,7.916666666666667,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,1,0
UP,17,M. Palanca,10.333333333333334,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,5.0,1.0,-8.0,1,0
UP,77,C. Briones,6.933333333333334,2.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,1,0
UP,18,H. Alarcon,26.1,11.0,4.0,16.0,25.0,2.0,11.0,18.2,2.0,5.0,40.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,-19.0,1,0
UP,9,F. Nnoruka,19.55,6.0,3.0,6.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,11.0,0.0,5.0,1.0,2.0,3.0,2.0,-16.0,1,0
UP,10,T. Fortea,20.816666666666666,4.0,2.0,8.0,25.0,2.0,5.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,-10.0,1,0
UP,19,G. Abadiano,8.35,2.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.0,1,0
UP,55,J. Stevens,17.183333333333334,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,-16.0,1,0
