TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UP,9,F. Nnoruka,21.6,16.0,5.0,9.0,55.6,5.0,9.0,55.6,0.0,0.0,0.0,6.0,9.0,66.7,3.0,9.0,12.0,4.0,2.0,1.0,4.0,3.0,6.0,35.0,1,1
UP,33,S. Alter,16.683333333333334,13.0,6.0,6.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,1.0,3.0,33.3,4.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0,2.0,9.0,1,1
UP,10,T. Fortea,19.283333333333335,6.0,3.0,6.0,50.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,1,1
UP,18,H. Alarcon,14.833333333333334,4.0,1.0,6.0,16.7,0.0,3.0,0.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,8.0,1,1
UP,34,J. Coronel,8.366666666666667,4.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-3.0,1,1
UP,17,M. Palanca,6.483333333333333,2.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1,1
UP,30,M. Yniguez,9.033333333333333,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,-9.0,1,1
UP,77,C. Briones,9.183333333333334,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1,1
UP,27,J. Andres,6.016666666666667,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-9.0,1,1
UP,2,R. Torres,7.683333333333334,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,-1.0,1,1
UP,20,E. Felicida,3.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,1,1
UP,19,G. Abadiano,19.383333333333333,10.0,4.0,10.0,40.0,3.0,6.0,50.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,4.0,4.0,3.0,1.0,2.0,0.0,1.0,4.0,13.0,1,1
UP,16,R. Remogat,19.016666666666666,5.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,1,1
