TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UE,7,W. Lingolingo,23.55,18.0,6.0,12.0,50.0,4.0,8.0,50.0,2.0,4.0,50.0,4.0,4.0,100.0,1.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,3.0,-6.0,1,0
UE,18,D. Despi,28.2,17.0,6.0,9.0,66.7,5.0,7.0,71.4,1.0,2.0,50.0,4.0,5.0,80.0,1.0,4.0,5.0,7.0,0.0,2.0,0.0,2.0,5.0,-13.0,1,0
UE,35,P. Momowei,36.71666666666667,17.0,7.0,15.0,46.7,7.0,14.0,50.0,0.0,1.0,0.0,3.0,9.0,33.3,3.0,9.0,12.0,2.0,2.0,1.0,1.0,4.0,5.0,-10.0,1,0
UE,0,J. Datumalim,17.166666666666668,7.0,3.0,4.0,75.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,-11.0,1,0
UE,15,T. Malaga,10.566666666666666,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-12.0,1,0
UE,24,J. Jimenez,20.366666666666667,15.0,7.0,9.0,77.8,7.0,9.0,77.8,0.0,0.0,0.0,1.0,2.0,50.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,11.0,1,0
UE,4,T. Lagat,23.816666666666666,13.0,4.0,13.0,30.8,4.0,11.0,36.4,0.0,2.0,0.0,5.0,5.0,100.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,4.0,-3.0,1,0
UE,3,C. Cruz Dumont,14.0,9.0,3.0,4.0,75.0,2.0,2.0,100.0,1.0,2.0,50.0,2.0,2.0,100.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1,0
UE,13,J. Distrito,4.2,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,1,0
UE,2,M. Tanedo,7.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,7.0,1,0
UE,1,N. Mulingtapang,4.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,-6.0,1,0
UE,8,D. Robles,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-14.0,1,0
UST,9,N. Cabanero,23.05,19.0,7.0,11.0,63.6,7.0,9.0,77.8,0.0,2.0,0.0,5.0,9.0,55.6,3.0,2.0,5.0,3.0,0.0,1.0,0.0,1.0,5.0,6.0,1,1
UST,28,C. Akowe,33.15,16.0,5.0,10.0,50.0,5.0,10.0,50.0,0.0,0.0,0.0,6.0,10.0,60.0,5.0,11.0,16.0,1.0,0.0,0.0,1.0,4.0,9.0,10.0,1,1
UST,3,K. Paranada,13.016666666666667,7.0,3.0,5.0,60.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,15.0,1,1
UST,1,L. Estacio,12.966666666666667,5.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1,1
UST,19,K. Buenaflor,13.516666666666667,5.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1,1
UST,10,G. Crisostomo,20.916666666666668,14.0,4.0,9.0,44.4,2.0,6.0,33.3,2.0,3.0,66.7,4.0,6.0,66.7,2.0,5.0,7.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,1,1
UST,11,F. Padrigao,23.233333333333334,11.0,2.0,7.0,28.6,0.0,1.0,0.0,2.0,6.0,33.3,5.0,6.0,83.3,1.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0,11.0,1,1
UST,20,A. Acido,19.566666666666666,10.0,3.0,6.0,50.0,1.0,3.0,33.3,2.0,3.0,66.7,2.0,3.0,66.7,4.0,3.0,7.0,2.0,1.0,1.0,0.0,0.0,2.0,17.0,1,1
UST,14,M. Llemit,8.1,6.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,-4.0,1,1
UST,12,I. Danting,7.25,5.0,2.0,4.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1,1
UST,2,I. Calum,7.866666666666667,4.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-9.0,1,1
UST,26,C. Manding,2.0833333333333335,3.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,1,1
UST,13,B. Bangco,3.2666666666666666,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1,1
UST,33,E. Laure,3.5666666666666664,2.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-4.0,1,1
UST,8,C. Bucsit,8.333333333333334,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1,1
