TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
NU,20,J. Figueroa,32.63333333333333,17.0,5.0,11.0,45.5,5.0,8.0,62.5,0.0,3.0,0.0,7.0,11.0,63.6,0.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,7.0,1.0,1,1
NU,13,N. Enriquez,23.7,6.0,2.0,4.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,10.0,1,1
NU,18,O. John,32.56666666666667,2.0,1.0,6.0,16.7,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,0.0,0.0,2.0,1.0,16.0,1,1
NU,7,P. Francisco,14.366666666666667,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,-8.0,1,1
NU,25,M. Dela Cruz,5.083333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-5.0,1,1
NU,10,J. Manansala,23.45,9.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,8.0,8.0,1.0,2.0,0.0,0.0,3.0,3.0,13.0,1,1
NU,16,G. Santiago,23.333333333333332,9.0,3.0,12.0,25.0,2.0,4.0,50.0,1.0,8.0,12.5,2.0,3.0,66.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,11.0,1,1
NU,22,M. Parks,8.666666666666666,5.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,-2.0,1,1
NU,5,P. Palacielo,10.616666666666667,2.0,1.0,5.0,20.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,-17.0,1,1
NU,11,T. Garcia,9.3,2.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-10.0,1,1
