TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
NU,25,M. Dela Cruz,2.6666666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,1,0
NU,9,V. Reyes,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,1,0
NU,14,J. Solomon,2.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1,0
UP,18,H. Alarcon,24.016666666666666,24.0,7.0,19.0,36.8,5.0,12.0,41.7,2.0,7.0,28.6,8.0,10.0,80.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,2.0,8.0,4.0,1,1
UP,2,R. Torres,27.266666666666666,10.0,4.0,9.0,44.4,2.0,4.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,-2.0,1,1
UP,10,T. Fortea,19.283333333333335,6.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1,1
UP,9,F. Nnoruka,21.683333333333334,5.0,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1,1
UP,17,M. Palanca,2.8166666666666664,3.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,1,1
UP,33,S. Alter,3.6833333333333336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1,1
UP,30,M. Yniguez,11.933333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1,1
UP,16,R. Remogat,21.633333333333333,11.0,4.0,6.0,66.7,1.0,1.0,100.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,3.0,1.0,0.0,1.0,1.0,-1.0,1,1
UP,55,J. Stevens,19.316666666666666,7.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,3.0,4.0,75.0,2.0,4.0,6.0,1.0,0.0,2.0,0.0,3.0,2.0,10.0,1,1
UP,8,J. Bayla,19.666666666666668,6.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,7.0,1,1
UP,19,G. Abadiano,16.266666666666666,4.0,2.0,6.0,33.3,2.0,3.0,66.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,-4.0,1,1
UP,13,M. Belmonte,12.333333333333334,2.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,1,1
