TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
ADU,10,C. Manzano,26.3,11.0,5.0,10.0,50.0,5.0,10.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,7.0,10.0,3.0,4.0,1.0,2.0,2.0,2.0,8.0,1,1
ADU,21,J. Medina,21.083333333333332,5.0,1.0,8.0,12.5,1.0,3.0,33.3,0.0,5.0,0.0,3.0,3.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1
ADU,32,A. Ronzone,22.0,3.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1,1
ADU,23,M. Ojarikre,28.166666666666668,3.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,5.0,9.0,14.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1,1
ADU,3,M. Montebon,20.45,2.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1,1
ADU,20,E. Anabo,16.9,8.0,2.0,2.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,3.0,10.0,30.0,3.0,5.0,8.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,1,1
ADU,27,A. Fransman,13.916666666666666,7.0,2.0,6.0,33.3,2.0,4.0,50.0,0.0,2.0,0.0,3.0,3.0,100.0,3.0,4.0,7.0,3.0,2.0,0.0,1.0,3.0,2.0,-2.0,1,1
ADU,18,J. Erolon,8.666666666666666,7.0,2.0,7.0,28.6,1.0,3.0,33.3,1.0,4.0,25.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,8.0,1,1
ADU,15,R. Torres,17.733333333333334,5.0,1.0,7.0,14.3,1.0,3.0,33.3,0.0,4.0,0.0,3.0,3.0,100.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1,1
ADU,25,K. Cañete,3.6166666666666667,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
ADU,8,H. Demisana,3.05,2.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1,1
ADU,30,C. Ronzone,6.7,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,1,1
ADU,9,L. Perez,3.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1,1
ADU,19,J. Jaymalin,3.783333333333333,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,1
ADU,11,J. Barcelona,0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
