TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UP,9,F. Nnoruka,30.5,28.0,9.0,13.0,69.2,9.0,13.0,69.2,0.0,0.0,0.0,10.0,11.0,90.9,3.0,6.0,9.0,0.0,2.0,4.0,1.0,3.0,9.0,22.0,1,1
UP,16,R. Remogat,28.816666666666666,20.0,7.0,12.0,58.3,3.0,3.0,100.0,4.0,9.0,44.4,2.0,3.0,66.7,0.0,6.0,6.0,8.0,3.0,2.0,0.0,4.0,2.0,13.0,1,1
UP,55,J. Stevens,25.416666666666668,6.0,3.0,6.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,15.0,1,1
UP,19,G. Abadiano,10.55,3.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,1,1
UP,8,J. Bayla,21.45,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,1,1
UP,18,H. Alarcon,27.116666666666667,17.0,5.0,11.0,45.5,5.0,9.0,55.6,0.0,2.0,0.0,7.0,9.0,77.8,0.0,4.0,4.0,5.0,1.0,1.0,0.0,2.0,6.0,11.0,1,1
UP,30,M. Yniguez,16.466666666666665,6.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,2.0,0.0,2.0,2.0,100.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,2.0,-4.0,1,1
UP,2,R. Torres,18.116666666666667,3.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,-4.0,1,1
UP,10,T. Fortea,13.483333333333333,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0,1,1
UP,17,M. Palanca,4.383333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,1,1
UP,77,C. Briones,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,1,1
UP,33,S. Alter,3.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1,1
ATENEO,10,S. Tuano,24.583333333333332,17.0,6.0,11.0,54.5,6.0,10.0,60.0,0.0,1.0,0.0,5.0,10.0,50.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,8.0,-11.0,1,0
ATENEO,7,I. Espinosa,13.05,7.0,2.0,6.0,33.3,2.0,4.0,50.0,0.0,2.0,0.0,3.0,3.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,-2.0,1,0
ATENEO,16,J. Lazaro,21.716666666666665,6.0,2.0,6.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,2.0,4.0,50.0,1.0,7.0,8.0,2.0,1.0,1.0,0.0,1.0,2.0,-3.0,1,0
ATENEO,15,J. Lazo,15.216666666666667,3.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,12.0,1,0
ATENEO,3,A. Bongo,15.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,13.0,1,0
ATENEO,30,L. Fjellvang,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1,0
ATENEO,1,K. Ladi,32.2,15.0,6.0,15.0,40.0,5.0,8.0,62.5,1.0,7.0,14.3,2.0,2.0,100.0,1.0,6.0,7.0,3.0,1.0,0.0,0.0,4.0,3.0,-20.0,1,0
ATENEO,9,J. Bahay,17.15,9.0,3.0,6.0,50.0,1.0,2.0,50.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,-22.0,1,0
ATENEO,14,D. Adili,15.516666666666667,8.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,6.0,33.3,6.0,0.0,6.0,0.0,1.0,1.0,0.0,4.0,6.0,-7.0,1,0
ATENEO,24,D. Escobar,26.716666666666665,4.0,2.0,6.0,33.3,2.0,4.0,50.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,-21.0,1,0
ATENEO,19,W. Espina,14.433333333333334,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,-7.0,1,0
