TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UE,11,J. Abate,34.38333333333333,20.0,7.0,20.0,35.0,6.0,12.0,50.0,1.0,8.0,12.5,5.0,9.0,55.6,1.0,6.0,7.0,3.0,3.0,3.0,0.0,1.0,7.0,-9.0,1,0
UE,35,P. Momowei,38.06666666666667,20.0,7.0,12.0,58.3,6.0,11.0,54.5,1.0,1.0,100.0,5.0,12.0,41.7,2.0,8.0,10.0,2.0,7.0,4.0,2.0,2.0,10.0,-13.0,1,0
UE,3,C. Cruz Dumont,29.866666666666667,8.0,3.0,5.0,60.0,1.0,1.0,100.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,1.0,2.0,2.0,-3.0,1,0
UE,8,D. Robles,31.733333333333334,7.0,3.0,5.0,60.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,-14.0,1,0
UE,18,D. Despi,22.716666666666665,6.0,2.0,5.0,40.0,2.0,3.0,66.7,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,2.0,-1.0,1,0
UE,5,D. Caoile,10.166666666666666,4.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0
UE,4,T. Lagat,9.2,3.0,1.0,3.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-7.0,1,0
UE,0,J. Datumalim,8.183333333333334,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.0,1,0
UE,9,M. Cabero,4.233333333333333,2.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,0
UE,24,J. Jimenez,3.6833333333333336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1,0
UE,2,M. Tanedo,1.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,0
UE,1,N. Mulingtapang,3.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.0,1,0
UE,15,T. Malaga,1.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
LA SALLE,9,L. Pablo,22.966666666666665,16.0,8.0,9.0,88.9,8.0,9.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,19.0,1,1
LA SALLE,25,M. Phillips,26.75,14.0,5.0,7.0,71.4,5.0,7.0,71.4,0.0,0.0,0.0,4.0,7.0,57.1,3.0,9.0,12.0,2.0,3.0,2.0,1.0,4.0,5.0,17.0,1,1
LA SALLE,11,J. Cortez,26.883333333333333,12.0,5.0,11.0,45.5,4.0,6.0,66.7,1.0,5.0,20.0,1.0,2.0,50.0,0.0,3.0,3.0,5.0,2.0,1.0,0.0,2.0,1.0,10.0,1,1
LA SALLE,19,D. Dungo,12.666666666666666,9.0,3.0,5.0,60.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1
LA SALLE,1,J. Macalalag,24.633333333333333,8.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,23.0,1,1
LA SALLE,32,E. Gollena,13.533333333333333,8.0,3.0,6.0,50.0,3.0,5.0,60.0,0.0,1.0,0.0,2.0,3.0,66.7,4.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,-3.0,1,1
