TEAM,NO.,PLAYER,GP,MINS,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,GW
FEU,3,J. Bautista,8.0,30.0,15.844155844155845,0.38961038961038963,2.0779220779220777,2.4675324675324677,1.4285714285714284,1.8181818181818183,1.2987012987012987,0.12987012987012986,1.4285714285714284,5.584415584415584,12.597402597402597,44.329896907216494,2.987012987012987,5.324675324675325,56.09756097560976,2.5974025974025974,7.272727272727273,35.714285714285715,2.0779220779220777,2.7272727272727275,76.19047619047619,2.7272727272727275,2.8571428571428568,1.9480519480519478,3.0
FEU,4,A. Macapagal,6.0,30.0,3.96039603960396,5.94059405940594,3.96039603960396,9.900990099009901,1.98019801980198,1.98019801980198,0.0,0.0,0.0,1.98019801980198,3.96039603960396,50.0,1.98019801980198,3.96039603960396,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94059405940594,0.0,3.96039603960396,3.0
FEU,5,J. Daa,7.0,30.0,5.5733716686940165,2.5876368461793646,2.189538869844078,4.777175716023443,1.3933429171735041,0.5971469645029304,1.7914408935087909,0.19904898816764344,1.9904898816764345,2.189538869844078,5.5733716686940165,39.285714285714285,1.7914408935087909,3.383832798849938,52.94117647058824,0.3980979763352869,2.189538869844078,18.181818181818183,0.7961959526705737,2.189538869844078,36.36363636363637,1.7914408935087909,1.7914408935087909,4.976224704191086,2.0
FEU,6,N. Owens,8.0,30.0,7.2368421052631575,0.9868421052631579,2.4671052631578947,3.4539473684210527,0.3289473684210526,0.4934210526315789,0.3289473684210526,0.0,0.3289473684210526,1.9736842105263157,6.907894736842105,28.57142857142857,0.9868421052631579,1.9736842105263157,50.0,0.9868421052631579,4.934210526315789,20.0,2.3026315789473686,2.4671052631578947,93.33333333333333,2.3026315789473686,1.644736842105263,-10.361842105263158,3.0
FEU,10,R. Montemayor,7.0,30.0,4.846526655896606,0.48465266558966075,3.3925686591276247,3.877221324717286,0.48465266558966075,0.0,1.453957996768982,0.0,1.453957996768982,2.423263327948303,6.7851373182552495,35.714285714285715,2.423263327948303,3.877221324717286,62.5,0.0,2.907915993537964,0.0,0.0,0.0,0.0,3.3925686591276247,0.0,3.3925686591276247,3.0
FEU,11,J. Jones,4.0,30.0,0.0,1.7664376840039253,1.7664376840039253,3.5328753680078506,0.0,1.7664376840039253,1.7664376840039253,0.0,1.7664376840039253,0.0,3.5328753680078506,0.0,0.0,3.5328753680078506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.832188420019627,0.0,1.7664376840039253,2.0
FEU,13,J. Pasaol,8.0,30.0,17.889908256880734,0.750625521267723,3.377814845704754,4.128440366972477,7.38115095913261,3.7531276063386154,2.1267723102585485,0.5004170141784821,2.6271893244370306,6.380316930775646,14.386989157631358,44.34782608695652,5.254378648874061,10.884070058381985,48.275862068965516,1.1259382819015846,3.5029190992493744,32.142857142857146,4.0033361134278564,5.504587155963303,72.72727272727273,2.0016680567139282,4.378648874061718,4.62885738115096,3.0
FEU,15,A. Bagunu,4.0,30.0,0.0,0.0,0.0,0.0,3.6217303822937628,0.0,3.6217303822937628,0.0,3.6217303822937628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2434607645875255,0.0,-36.21730382293762,1.0
FEU,24,L. Salangsang,7.0,30.0,9.427374301675977,1.8854748603351952,1.8854748603351952,3.7709497206703904,4.399441340782122,3.1424581005586587,1.8854748603351952,0.0,1.8854748603351952,3.1424581005586587,13.198324022346366,23.809523809523807,2.5139664804469266,5.656424581005586,44.44444444444444,0.6284916201117317,7.541899441340781,8.333333333333332,2.5139664804469266,3.7709497206703904,66.66666666666666,5.656424581005586,3.1424581005586587,-10.68435754189944,3.0
FEU,25,C. Amos,1.0,30.0,0.0,0.0,0.0,0.0,0.0,14.87603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87603305785124,0.0
FEU,27,M. Ona,8.0,30.0,4.5889101338432114,5.162523900573613,0.0,5.162523900573613,1.1472275334608029,1.1472275334608029,0.0,0.0,0.0,2.2944550669216057,4.5889101338432114,50.0,2.2944550669216057,4.01529636711281,57.14285714285714,0.0,0.5736137667304014,0.0,0.0,1.1472275334608029,0.0,6.883365200764818,0.5736137667304014,-20.07648183556405,3.0
FEU,31,K. Mongcopa,8.0,30.0,12.78448144188178,3.299221017259814,4.811363983503896,8.11058500076371,2.886818390102338,2.4744157629448607,0.9622727967007791,1.7870780510157327,2.749350847716512,4.948831525889721,14.434091950511688,34.285714285714285,3.43668855964564,9.485260424621966,36.231884057971016,1.5121429662440815,4.948831525889721,30.555555555555557,1.374675423858256,2.062013135787384,66.66666666666666,2.062013135787384,2.4744157629448607,1.9245455934015583,3.0
FEU,35,M. Konateh,8.0,30.0,12.026956972524623,4.043545878693624,8.501814411612234,12.545360290305856,1.7625712804561948,2.6956972524624154,0.7257646448937273,1.658890616899948,2.384655261793675,4.976671850699844,9.331259720062208,53.333333333333336,4.976671850699844,9.020217729393467,55.172413793103445,0.0,0.3110419906687403,0.0,2.073613271124935,3.317781233799896,62.5,2.073613271124935,3.421461897356143,-0.6220839813374806,3.0
