TEAM,NO.,PLAYER,GP,MINS,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,GW
NU,5,P. Palacielo,14.0,30.0,13.842018814394503,1.6126623861430491,3.7628789010004478,5.375541287143497,3.3597133044646856,4.300433029714798,0.26877706435717486,0.6719426608929371,0.9407197252501119,5.778706883679259,12.363744960430042,46.73913043478261,5.778706883679259,11.96057936389428,48.31460674157304,0.0,0.4031655965357623,0.0,2.2846050470359858,3.3597133044646856,68.0,4.5692100940719715,3.2253247722860983,-1.8814394505002239,11.0
NU,7,P. Francisco,14.0,30.0,12.324581258488005,0.2037120869171571,1.9352648257129923,2.1389769126301497,1.8334087822544138,1.2222725215029426,1.9352648257129923,0.0,1.9352648257129923,4.277953825260299,9.370755998189228,45.65217391304348,2.240832956088728,4.787234042553192,46.808510638297875,2.037120869171571,4.5835219556360345,44.44444444444444,1.7315527387958354,1.9352648257129923,89.47368421052632,3.768673607967407,1.9352648257129923,6.416930737890449,11.0
NU,9,V. Reyes,6.0,30.0,0.0,3.6809815950920246,3.6809815950920246,7.361963190184049,0.0,11.042944785276074,0.0,0.0,0.0,0.0,3.6809815950920246,0.0,0.0,0.0,0.0,0.0,3.6809815950920246,0.0,0.0,0.0,0.0,3.6809815950920246,0.0,-25.76687116564417,4.0
NU,10,J. Manansala,14.0,30.0,11.555163949902449,2.6055761847819245,4.531436843098999,7.137013027880924,2.03914657939455,2.4922902637044495,1.1328592107747497,0.7930014475423248,1.9258606583170748,4.191579079866575,9.062873686197998,46.25,4.0782931587891,7.023727106803449,58.06451612903226,0.11328592107747498,2.03914657939455,5.555555555555555,3.0587198690918247,4.644722764176474,65.85365853658537,2.9454339480143497,3.9650072377116246,2.7188621058593996,11.0
NU,11,T. Garcia,14.0,30.0,8.748987385719248,1.2498553408170354,2.291401458164565,3.5412567989816,5.832658257146166,3.7495660224511065,1.2498553408170354,0.4166184469390118,1.6664737877560472,3.957875245920613,9.998842726536283,39.58333333333333,3.7495660224511065,9.582224279597272,39.130434782608695,0.2083092234695059,0.4166184469390118,50.0,0.6249276704085177,1.4581645642865415,42.857142857142854,4.791112139798636,2.708019905103577,-0.2083092234695059,11.0
NU,12,R. Jumamoy,13.0,30.0,9.615966132446326,1.0885999395222257,3.447233141820381,4.535833081342607,2.1771998790444513,1.9957665557907471,0.9071666162685214,0.0,0.9071666162685214,3.265799818566677,10.160266102207439,32.142857142857146,1.0885999395222257,4.172966434835199,26.08695652173913,2.1771998790444513,5.987299667372241,36.36363636363637,0.9071666162685214,1.0885999395222257,83.33333333333334,2.9029331720592686,2.7214998488055637,7.257332930148171,11.0
NU,13,N. Enriquez,14.0,30.0,10.170137125444386,0.228542407313357,2.1711528694768916,2.3996952767902484,3.199593702386998,1.2569832402234635,1.9426104621635345,0.228542407313357,2.1711528694768916,3.656678517013712,10.170137125444386,35.95505617977528,1.7140680548501777,5.142204164550533,33.33333333333333,1.9426104621635345,5.027932960893854,38.63636363636363,0.914169629253428,1.3712544438801422,66.66666666666666,1.599796851193499,1.4855256475368206,5.256475368207211,11.0
NU,14,J. Solomon,7.0,30.0,4.534005037783375,0.0,4.534005037783375,4.534005037783375,0.0,2.2670025188916876,0.0,0.0,0.0,2.2670025188916876,6.801007556675063,33.33333333333333,2.2670025188916876,6.801007556675063,33.33333333333333,0.0,0.0,0.0,0.0,4.534005037783375,0.0,6.801007556675063,2.2670025188916876,-31.73803526448362,5.0
NU,16,G. Santiago,9.0,30.0,12.441902037897748,1.0725777618877368,2.3596710761530213,3.432248838040758,1.2870933142652843,1.9306399713979265,2.1451555237754736,0.0,2.1451555237754736,3.432248838040758,10.082230961744726,34.04255319148936,2.1451555237754736,5.148373257061137,41.66666666666667,1.2870933142652843,4.933857704683589,26.08695652173913,4.290311047550947,6.220951018948874,68.96551724137932,5.577404361816232,4.933857704683589,-4.0757954951734,7.0
NU,18,O. John,14.0,30.0,8.763693270735525,2.347417840375587,6.338028169014085,8.685446009389672,0.8607198748043818,2.1126760563380285,0.8607198748043818,0.9389671361502347,1.7996870109546166,3.990610328638498,7.433489827856025,53.68421052631579,3.990610328638498,7.355242566510173,54.25531914893617,0.0,0.0782472613458529,0.0,0.782472613458529,1.7214397496087637,45.45454545454545,3.0516431924882634,2.582159624413146,7.276995305164319,11.0
NU,20,J. Figueroa,14.0,30.0,12.825665948039614,0.8550443965359742,5.7879928380896715,6.643037234625646,3.6174955238060447,2.828223773157453,1.973179376621479,0.9208170424233568,2.8939964190448357,4.5383125662294015,11.378667738517196,39.884393063583815,3.8148134614681926,8.616216611247124,44.274809160305345,0.7234991047612089,2.7624511272700705,26.190476190476193,3.025541710819601,4.0121313991303404,75.40983606557377,2.0389520225088615,3.4201775861438968,7.432308985274237,11.0
NU,22,M. Parks,14.0,30.0,12.09704977787903,1.230208451987698,2.6654516459733455,3.895660097961043,0.8201389679917986,0.8201389679917986,2.0503474199794964,0.0,2.0503474199794964,4.510764323954892,8.201389679917986,55.00000000000001,2.6654516459733455,3.690625355963094,72.22222222222221,1.845312677981547,4.510764323954892,40.909090909090914,1.230208451987698,1.845312677981547,66.66666666666666,3.4855906139651442,1.6402779359835973,9.226563389907735,11.0
