TEAM,POS,PACE,OFF,DEF,NET,EFG%,TS%,PPWS,FTR,AR,TOR,hAST%,hTO%,STL%,BLK%,REB%,OREB%,DREB%,FFI,HHI,Py-W,Py-L
ADU,151.82446153846152,50.60815384615384,64.48236272861675,71.00305109443194,-6.5206883658151895,38.402061855670105,41.28780849879384,0.8257561699758768,0.25257731958762886,25.68756022896888,35.56739108626461,0.12639357013222713,0.17500648172154523,12.514452419241252,3.95193234291829,54.0,36.92307692307693,72.5,1.1891127390988687,0.1286453730589572,0.5083782618488981,2.491621738151102
ATENEO,175.73782882462686,56.2361052238806,70.41739438097486,62.90620564700421,7.5111887339706485,45.476190476190474,47.76664402173913,0.9553328804347826,0.2761904761904762,33.003708073507404,17.070883486296935,0.17927794263105837,0.0927299703264095,15.932824587210472,3.414176697259387,46.56488549618321,26.865671641791046,67.1875,6.432490582055148,0.13671111111111112,2.5962842945147386,0.40371570548526137
FEU,126.16458333333333,59.371568627450976,65.82671444376558,74.10954606251755,-8.28283161875197,43.66197183098591,47.43654184468459,0.9487308368936919,0.2746478873239437,25.363694909096917,26.94892584091547,0.14212115828744004,0.15100373068040504,7.926154659092786,6.340923727274229,53.76344086021505,35.55555555555556,70.83333333333334,3.465751794314724,0.17889566247094427,0.24789739493043664,1.7521026050695634
LA SALLE,119.91214285714287,59.956071428571434,66.04835683268107,69.25904084538084,-3.2106840126997724,45.52238805970149,46.54771140418929,0.9309542280837858,0.35074626865671643,31.68986817729647,27.52014868028378,0.1683800070896845,0.14622474299893654,16.678877988050775,6.67155119522031,47.08994708994709,28.57142857142857,64.28571428571429,6.416086858938394,0.12644675925925927,0.6272621652859808,1.3727378347140191
NU,107.47735347985348,53.73867673992674,79.83077106200156,63.966963991988436,15.863807070013124,49.275362318840585,52.041633306645316,1.0408326661329064,0.1956521739130435,37.21714268624782,27.91285701468586,0.18191740949608878,0.13643805712206658,23.260714178904884,7.443428537249563,52.46913580246913,34.61538461538461,69.04761904761905,7.298549136161349,0.11439842209072978,1.9496029048181074,0.050397095181892615
UE,172.55994833524682,57.5199827784156,61.19612402458648,72.03293765394034,-10.836813629353856,39.94708994708995,43.93994873672648,0.8787989747345295,0.3544973544973545,22.021332508847408,24.91887626001154,0.12688660344597302,0.1435822091625484,12.749192505122183,5.215578752095438,43.18181818181818,23.076923076923077,62.68656716417911,3.3760825782996355,0.1462673611111111,0.19067058299401526,2.809329417005985
UP,168.25273536460116,56.08424512153372,71.26184292943499,73.22317805593319,-1.9613351264981986,43.84236453201971,46.97465954145837,0.9394931908291674,0.3251231527093596,30.905886841789986,26.15113501997614,0.15851725399341546,0.13412998414827462,11.29253557680788,5.349095799540575,50.18867924528302,36.231884057971016,65.35433070866141,4.780005498696479,0.09776113121791095,1.1695153614493652,1.8304846385506348
UST,120.22689655172414,60.11344827586207,82.34430301326802,69.07772086113039,13.26658215213763,48.226950354609926,53.342816500711244,1.0668563300142249,0.44680851063829785,24.9528190949297,24.9528190949297,0.1311647429171039,0.1311647429171039,14.139930820460163,5.822324455483597,56.17977528089888,42.5287356321839,69.23076923076923,7.358961457377442,0.15734567901234567,1.8955613746813678,0.10443862531863224
