TEAM,POS,PACE,OFF,DEF,NET,EFG%,TS%,PPWS,FTR,AR,TOR,hAST%,hTO%,STL%,BLK%,REB%,OREB%,DREB%,FFI,HHI,Py-W,Py-L
ADU,748.5247478827362,52.52805248299902,66.93833455971377,68.11398039171753,-1.1756458320037666,40.380434782608695,44.24220055169199,0.8848440110338397,0.27065217391304347,28.188780744635476,27.654396275542865,0.14576252452402663,0.1429992539169361,15.096361251866394,8.015767036389237,50.57660626029654,33.55048859934853,68.0,4.106479733948386,0.12377443154227932,6.001392196031586,7.998607803968414
ATENEO,826.9073619706345,56.540674322778436,66.77894349423025,68.30874000854031,-1.529796514310064,40.49751243781095,44.32279710400848,0.8864559420801696,0.2885572139303483,27.57261701681365,20.31666517028374,0.14915609054036374,0.1099044877665838,13.544443446855828,3.14424580016296,48.212867355043684,32.01219512195122,65.83747927031509,4.178176209286192,0.1148116696560372,5.706982367722997,8.293017632277003
FEU,803.971862179134,56.41907804765852,72.78861705605449,73.5411309541904,-0.7525138981359021,46.45877378435518,49.71590909090909,0.9943181818181819,0.29809725158562367,30.473703312941474,26.24469958788021,0.16054204235688824,0.1382627385196058,12.935776100187402,7.587330212609918,51.07794361525705,36.37931034482759,64.6964856230032,5.584262487546762,0.15013037763581888,6.407447086624071,7.592552913375929
LA SALLE,825.6838220613781,58.4554918273542,73.13937658271188,72.47326204188572,0.6661145408261575,45.20618556701031,48.42636370051513,0.9685272740103027,0.3835051546391753,28.46125765348119,21.07344183704565,0.15233230482018306,0.11279072782430574,12.111173469566465,3.9966872449569335,51.188455008488965,35.828025477707,68.72727272727272,4.64235580116484,0.10706168858099342,7.527364842392898,6.472635157607102
NU,749.8557036304433,53.08712946056235,73.71418225184505,68.65320854500196,5.060973706843086,47.389330306469915,50.616463193521085,1.0123292638704218,0.2883087400681044,29.338978010684595,30.139131956430536,0.1529094498039979,0.1570797075259251,16.803232860664814,5.867795602136919,50.63405797101449,31.33208255159475,68.65148861646234,5.692116632209879,0.10662607361203931,10.693134596253792,3.306865403746208
UE,828.2277690957133,58.635594272262885,69.52797545399042,78.62571436248773,-9.097738908497305,45.498915401301524,49.05359820089955,0.981071964017991,0.3579175704989154,25.83830293853252,26.32126187196303,0.1427427961579509,0.14541088580576306,13.643589869412033,5.071068801020401,45.61702127659574,28.741496598639454,62.521294718909715,3.54737145924269,0.11858596307820862,1.626684224346067,12.373315775653932
UP,781.9056724694278,55.850405176387696,74.70210545413815,71.39608007151621,3.3060253826219395,47.273718647764454,50.81145219321749,1.0162290438643498,0.3173391494002181,28.392171564490106,26.473781593916446,0.1506064964315758,0.1404303818078207,14.579763776359783,5.755169911720967,50.81545064377683,34.275618374558306,66.4440734557596,5.758042674191879,0.1074953628338671,9.49897155194202,4.50102844805798
UST,872.6015133763401,60.17941471560966,75.9510486562915,72.10622378655393,3.844824869737579,48.201798201798205,51.15122083743675,1.023024416748735,0.4015984015984016,26.81636421813989,23.37836880555785,0.14481273361883307,0.1262469985394955,12.949782720725672,5.95919204847553,51.80908391070054,37.00787401574803,65.96385542168674,6.9188348894799825,0.12670787348702675,9.82891723404917,4.17108276595083
