TEAM,GP,MINS,PTS,SCP,OFF,DEF,REB,AST,TO,PTO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,PIP,PP,FBP,STP,BP,BL,GW
ADU,10.0,2050.0,659.0,84.0,134.0,291.0,425.0,145.0,147.0,121.0,81.0,38.0,119.0,226.0,626.0,36.102236421725244,160.0,403.0,39.70223325062035,66.0,223.0,29.596412556053814,141.0,221.0,63.80090497737556,177.0,207.0,0.0,240.0,278.0,74.0,396.0,263.0,77.0,5.0
ATENEO,9.0,1925.0,668.0,118.0,134.0,295.0,429.0,141.0,137.0,114.0,62.0,33.0,95.0,246.0,621.0,39.61352657004831,194.0,400.0,48.5,52.0,221.0,23.52941176470588,124.0,202.0,61.386138613861384,201.0,177.0,20.0,318.0,226.0,68.0,489.0,179.0,85.0,5.0
FEU,10.0,2050.0,766.0,122.0,148.0,267.0,415.0,177.0,128.0,119.0,99.0,28.0,127.0,296.0,718.0,41.22562674094708,231.0,493.0,46.85598377281947,65.0,225.0,28.888888888888886,109.0,167.0,65.26946107784431,180.0,167.0,15.0,332.0,325.0,94.0,455.0,311.0,92.0,6.0
LA SALLE,9.0,1825.0,714.0,94.0,113.0,261.0,374.0,147.0,142.0,106.0,69.0,28.0,97.0,263.0,612.0,42.97385620915033,203.0,403.0,50.37220843672456,60.0,209.0,28.708133971291865,128.0,195.0,65.64102564102564,211.0,185.0,-9.0,328.0,258.0,79.0,491.0,223.0,87.0,3.0
NU,9.0,1825.0,586.0,96.0,118.0,232.0,350.0,132.0,146.0,115.0,68.0,16.0,84.0,200.0,556.0,35.97122302158273,148.0,341.0,43.401759530791786,52.0,215.0,24.186046511627907,134.0,204.0,65.68627450980392,179.0,202.0,-54.0,206.0,246.0,55.0,304.0,282.0,64.0,2.0
UE,9.0,1825.0,760.0,138.0,146.0,268.0,414.0,186.0,127.0,127.0,93.0,36.0,129.0,274.0,637.0,43.01412872841444,200.0,399.0,50.125313283208015,74.0,238.0,31.092436974789916,138.0,213.0,64.7887323943662,184.0,180.0,96.0,316.0,306.0,106.0,446.0,314.0,164.0,9.0
UP,9.0,1800.0,639.0,93.0,132.0,239.0,371.0,121.0,143.0,136.0,68.0,23.0,91.0,226.0,571.0,39.57968476357268,179.0,383.0,46.73629242819843,47.0,188.0,25.0,140.0,220.0,63.63636363636363,184.0,202.0,-33.0,268.0,231.0,78.0,438.0,201.0,77.0,3.0
UST,9.0,1900.0,747.0,125.0,156.0,262.0,418.0,165.0,137.0,115.0,79.0,36.0,115.0,281.0,709.0,39.63328631875881,203.0,454.0,44.713656387665196,78.0,255.0,30.58823529411765,107.0,158.0,67.72151898734177,205.0,165.0,-35.0,326.0,314.0,134.0,456.0,291.0,92.0,4.0
