TEAM,GP,MINS,PTS,SCP,OFF,DEF,REB,AST,TO,PTO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,PIP,PP,FBP,STP,BP,BL,GW
ADU,14.0,2850.0,911.0,135.0,206.0,408.0,614.0,211.0,207.0,147.0,113.0,60.0,173.0,319.0,920.0,34.67391304347826,214.0,513.0,41.71539961013645,105.0,407.0,25.7985257985258,168.0,249.0,67.46987951807229,285.0,245.0,-16.0,294.0,449.0,65.0,471.0,440.0,114.0,6.0
ATENEO,13.0,2725.0,932.0,133.0,197.0,369.0,566.0,217.0,158.0,171.0,108.0,25.0,133.0,331.0,941.0,35.17534537725824,239.0,589.0,40.57724957555178,92.0,352.0,26.136363636363637,178.0,268.0,66.4179104477612,267.0,272.0,-17.0,324.0,430.0,114.0,586.0,346.0,153.0,6.0
FEU,13.0,2650.0,983.0,164.0,196.0,369.0,565.0,224.0,195.0,140.0,97.0,57.0,154.0,361.0,877.0,41.163055872291906,272.0,560.0,48.57142857142857,89.0,317.0,28.075709779179807,172.0,261.0,65.90038314176245,227.0,249.0,-13.0,410.0,401.0,134.0,773.0,210.0,109.0,6.0
LA SALLE,13.0,2625.0,1020.0,179.0,212.0,353.0,565.0,216.0,168.0,178.0,95.0,31.0,126.0,367.0,901.0,40.73251942286348,291.0,628.0,46.33757961783439,76.0,273.0,27.83882783882784,210.0,353.0,59.490084985835686,260.0,304.0,4.0,456.0,354.0,89.0,647.0,373.0,118.0,7.0
NU,14.0,2825.0,1005.0,141.0,167.0,392.0,559.0,220.0,226.0,234.0,126.0,44.0,170.0,378.0,881.0,42.90578887627696,299.0,639.0,46.79186228482003,79.0,242.0,32.64462809917356,170.0,254.0,66.92913385826772,330.0,257.0,69.0,468.0,367.0,161.0,535.0,470.0,157.0,11.0
UE,14.0,2825.0,1047.0,119.0,169.0,367.0,536.0,214.0,218.0,166.0,113.0,42.0,155.0,378.0,922.0,40.99783080260303,295.0,624.0,47.27564102564102,83.0,298.0,27.85234899328859,208.0,330.0,63.030303030303024,305.0,302.0,-137.0,458.0,381.0,130.0,736.0,311.0,80.0,0.0
UP,14.0,2800.0,1062.0,177.0,194.0,398.0,592.0,222.0,207.0,179.0,114.0,45.0,159.0,391.0,917.0,42.639040348964016,306.0,614.0,49.8371335504886,85.0,303.0,28.052805280528055,195.0,291.0,67.0103092783505,351.0,280.0,47.0,474.0,393.0,156.0,577.0,485.0,184.0,10.0
UST,13.0,2700.0,1126.0,213.0,216.0,410.0,626.0,220.0,194.0,164.0,99.0,50.0,149.0,396.0,923.0,42.903575297941494,290.0,580.0,50.0,106.0,343.0,30.903790087463555,228.0,378.0,60.317460317460316,240.0,306.0,63.0,484.0,414.0,126.0,719.0,407.0,169.0,8.0
