TEAM,GP,MINS,PTS,SCP,OFF,DEF,REB,AST,TO,PTO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,PIP,PP,FBP,STP,BP,BL,GW
ADU,11.0,204.54545454545453,65.81818181818181,9.727272727272727,14.454545454545455,29.818181818181817,44.27272727272727,15.727272727272727,15.727272727272727,11.727272727272727,8.545454545454545,4.181818181818182,12.727272727272727,23.181818181818183,65.54545454545455,35.367545076282944,15.545454545454545,37.54545454545455,41.404358353510894,7.636363636363637,28.0,27.27272727272727,11.818181818181818,17.727272727272727,66.66666666666666,20.818181818181817,17.545454545454547,-0.09090909090909091,22.181818181818183,31.818181818181817,4.7272727272727275,34.72727272727273,31.09090909090909,9.454545454545455,5.0
ATENEO,11.0,211.36363636363637,71.36363636363636,10.454545454545455,16.0,28.818181818181817,44.81818181818182,16.90909090909091,12.636363636363637,12.909090909090908,8.636363636363637,1.7272727272727273,10.363636363636363,25.363636363636363,73.81818181818181,34.35960591133005,18.363636363636363,45.63636363636363,40.23904382470119,7.0,28.181818181818183,24.838709677419356,13.636363636363637,21.09090909090909,64.65517241379311,21.09090909090909,21.454545454545453,-2.1818181818181817,25.272727272727273,32.45454545454545,9.0,43.36363636363637,28.0,10.090909090909092,5.0
FEU,11.0,204.54545454545453,74.0909090909091,12.090909090909092,15.0,28.363636363636363,43.36363636363637,16.272727272727273,14.909090909090908,10.909090909090908,7.636363636363637,4.909090909090909,12.545454545454545,27.181818181818183,67.72727272727273,40.13422818791946,20.272727272727273,42.90909090909091,47.24576271186441,6.909090909090909,24.818181818181817,27.83882783882784,12.818181818181818,19.181818181818183,66.82464454976304,16.90909090909091,18.272727272727273,-1.9090909090909092,30.363636363636363,30.90909090909091,10.909090909090908,58.81818181818182,15.272727272727273,7.181818181818182,4.0
LA SALLE,10.0,202.5,79.0,13.8,15.9,28.0,43.9,17.1,13.9,13.6,7.6,2.4,10.0,28.3,69.5,40.719424460431654,22.9,48.7,47.02258726899384,5.4,20.8,25.961538461538463,17.0,27.8,61.15107913669065,20.6,23.6,0.1,36.4,25.6,7.8,47.5,31.5,9.9,6.0
NU,12.0,202.08333333333334,70.91666666666667,9.25,11.5,28.25,39.75,15.583333333333334,16.25,17.166666666666668,9.666666666666666,3.0833333333333335,12.75,26.5,62.5,42.4,21.0,45.083333333333336,46.58040665434381,5.5,17.416666666666668,31.57894736842105,12.416666666666666,18.666666666666668,66.51785714285714,23.5,18.833333333333332,5.75,32.666666666666664,25.833333333333332,11.833333333333334,38.75,32.166666666666664,11.25,10.0
UE,12.0,202.08333333333334,74.66666666666667,8.166666666666666,11.833333333333334,26.5,38.333333333333336,15.0,15.916666666666666,10.5,7.833333333333333,3.0,10.833333333333334,26.916666666666668,65.75,40.937896070975924,20.75,43.916666666666664,47.24857685009488,6.166666666666667,21.833333333333332,28.24427480916031,14.666666666666666,23.333333333333332,62.857142857142854,21.166666666666668,21.25,-10.083333333333334,32.166666666666664,27.833333333333332,8.666666666666666,53.833333333333336,20.833333333333332,5.083333333333333,0.0
UP,11.0,200.0,75.54545454545455,10.909090909090908,13.363636363636363,27.454545454545453,40.81818181818182,16.636363636363637,15.272727272727273,13.818181818181818,9.363636363636363,2.909090909090909,12.272727272727273,28.0,65.54545454545455,42.71844660194174,21.90909090909091,43.45454545454545,50.418410041841,6.090909090909091,22.09090909090909,27.572016460905353,13.454545454545455,20.272727272727273,66.3677130044843,25.181818181818183,20.272727272727273,3.909090909090909,33.63636363636363,28.454545454545453,11.818181818181818,37.45454545454545,38.09090909090909,13.181818181818182,8.0
UST,12.0,208.33333333333334,87.16666666666667,16.5,17.0,31.916666666666668,48.916666666666664,17.083333333333332,15.416666666666666,12.333333333333334,7.666666666666667,3.9166666666666665,11.583333333333334,30.583333333333332,71.5,42.773892773892776,22.583333333333332,44.75,50.46554934823091,8.0,26.75,29.906542056074763,18.0,29.75,60.50420168067227,19.166666666666668,23.666666666666668,4.5,37.833333333333336,31.333333333333332,10.0,56.833333333333336,30.333333333333332,13.0,7.0
