TEAM,GP,MINS,PTS,SCP,OFF,DEF,REB,AST,TO,PTO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,PIP,PP,FBP,STP,BP,BL,GW
ADU,5.0,200.0,58.0,8.2,14.4,29.2,43.6,14.0,17.6,12.8,7.2,2.6,9.8,20.8,62.4,33.33333333333333,14.4,36.2,39.77900552486188,6.4,26.2,24.427480916030532,10.0,16.0,62.5,21.2,16.8,-5.2,20.4,27.6,2.0,31.0,27.0,7.2,1.0
ATENEO,4.0,206.25,76.5,9.0,11.75,29.0,40.75,18.0,10.5,15.5,9.0,2.0,11.0,26.25,68.5,38.32116788321168,17.25,42.5,40.588235294117645,9.0,26.0,34.61538461538461,15.0,22.0,68.18181818181817,18.75,21.5,7.75,23.0,38.5,7.75,42.25,34.25,18.25,4.0
FEU,4.0,206.25,71.75,13.0,16.5,30.25,46.75,15.5,13.5,10.25,6.25,3.25,9.5,26.75,70.75,37.80918727915194,20.5,47.75,42.93193717277487,6.25,23.0,27.173913043478258,12.0,17.5,68.57142857142857,17.25,14.0,-3.75,29.5,30.25,9.25,55.75,16.0,4.5,1.0
LA SALLE,4.0,200.0,73.0,13.25,16.5,28.5,45.0,18.0,14.0,12.5,6.25,3.25,9.5,26.25,67.75,38.74538745387454,20.5,47.0,43.61702127659575,5.75,20.75,27.710843373493976,14.75,27.0,54.629629629629626,20.0,22.75,-3.0,35.0,23.25,5.5,47.0,26.0,8.5,2.0
NU,5.0,200.0,69.4,12.0,13.8,29.0,42.8,15.0,16.0,20.0,10.4,3.6,14.0,26.0,64.6,40.24767801857585,21.2,48.0,44.166666666666664,4.8,16.6,28.915662650602407,12.6,18.2,69.23076923076923,20.6,18.4,6.6,33.2,23.6,14.0,37.6,31.8,13.0,4.0
UE,4.0,200.0,72.75,9.0,12.25,27.5,39.75,15.25,15.0,8.5,7.0,3.5,10.5,27.0,68.0,39.705882352941174,21.0,45.25,46.408839779005525,6.0,22.75,26.373626373626376,12.75,21.0,60.71428571428571,18.75,19.5,-11.5,30.5,29.5,8.5,56.0,16.75,4.75,0.0
UP,4.0,200.0,71.0,12.0,14.5,27.5,42.0,16.5,14.75,16.25,6.5,2.5,9.0,26.25,64.75,40.54054054054054,20.0,42.5,47.05882352941176,6.25,22.25,28.08988764044944,12.25,20.5,59.756097560975604,23.5,21.25,0.25,32.0,26.75,15.0,35.5,35.5,10.75,2.0
UST,4.0,200.0,90.0,19.75,16.0,29.75,45.75,17.25,15.0,15.75,8.75,3.25,12.0,31.5,70.75,44.522968197879855,23.0,43.75,52.57142857142857,8.5,27.0,31.48148148148148,18.5,29.25,63.24786324786324,18.0,22.75,8.5,41.5,30.0,13.5,57.25,32.75,15.75,3.0
