TEAM,GP,MINS,PTS,SCP,OFF,DEF,REB,AST,TO,PTO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,PIP,PP,FBP,STP,BP,BL,GW
ADU,8.0,1600.0,492.0,74.0,122.0,233.0,355.0,125.0,126.0,93.0,63.0,28.0,91.0,173.0,507.0,34.12228796844182,121.0,293.0,41.29692832764505,52.0,214.0,24.299065420560748,94.0,144.0,65.27777777777779,166.0,138.0,2.0,176.0,222.0,32.0,245.0,247.0,80.0,4.0
ATENEO,8.0,1725.0,598.0,90.0,127.0,234.0,361.0,140.0,100.0,103.0,71.0,11.0,82.0,211.0,597.0,35.34338358458962,149.0,373.0,39.946380697050934,62.0,224.0,27.67857142857143,114.0,175.0,65.14285714285715,166.0,175.0,-4.0,210.0,274.0,73.0,359.0,239.0,98.0,4.0
FEU,8.0,1625.0,603.0,106.0,124.0,231.0,355.0,133.0,117.0,83.0,61.0,38.0,99.0,223.0,551.0,40.471869328493646,170.0,351.0,48.433048433048434,53.0,200.0,26.5,104.0,150.0,69.33333333333334,140.0,136.0,-4.0,252.0,247.0,86.0,486.0,117.0,61.0,3.0
LA SALLE,7.0,1425.0,553.0,97.0,116.0,199.0,315.0,122.0,91.0,93.0,51.0,17.0,68.0,199.0,498.0,39.959839357429715,165.0,352.0,46.875,34.0,146.0,23.28767123287671,121.0,198.0,61.111111111111114,144.0,169.0,-12.0,274.0,158.0,42.0,324.0,229.0,52.0,4.0
NU,8.0,1625.0,574.0,81.0,97.0,225.0,322.0,121.0,134.0,152.0,78.0,27.0,105.0,213.0,494.0,43.117408906882595,172.0,362.0,47.51381215469613,41.0,132.0,31.060606060606062,107.0,163.0,65.6441717791411,183.0,155.0,38.0,276.0,191.0,104.0,313.0,261.0,89.0,6.0
UE,8.0,1625.0,592.0,70.0,98.0,216.0,314.0,124.0,125.0,77.0,57.0,23.0,80.0,217.0,532.0,40.78947368421053,166.0,354.0,46.89265536723164,51.0,178.0,28.651685393258425,107.0,170.0,62.94117647058823,166.0,160.0,-84.0,256.0,229.0,72.0,433.0,159.0,44.0,0.0
UP,8.0,1600.0,583.0,89.0,110.0,215.0,325.0,128.0,123.0,117.0,68.0,20.0,88.0,214.0,517.0,41.3926499032882,164.0,340.0,48.23529411764706,50.0,177.0,28.24858757062147,105.0,158.0,66.45569620253164,187.0,162.0,19.0,256.0,222.0,96.0,300.0,283.0,94.0,5.0
UST,7.0,1475.0,609.0,132.0,124.0,220.0,344.0,111.0,107.0,98.0,68.0,30.0,98.0,216.0,518.0,41.6988416988417,160.0,324.0,49.382716049382715,56.0,194.0,28.865979381443296,121.0,197.0,61.42131979695431,126.0,153.0,45.0,268.0,220.0,77.0,409.0,200.0,91.0,5.0
