TEAM,NO.,PLAYER,GP,MPG,SP,aSP,DRE,GmSc,EFF,DRE+,GmSc+,EFF+,PER,OWS,DWS,WS,ORtg,DRtg,Floor%,Stop%,EWA,PIE,POS/G,POS%,USG%,EFG%,TS%,PPWS,eTS%,ePPWS,FTR,T/G,%Pass,%Shoot,%Fouled,%TO,AST/TO,Econ,PPR,AR,pAST%,hAST%,TOR,hTO%,STL%,BLK%,REB%,OREB%,DREB%
ADU,3,M. Montebon,5.0,21.53333333333333,37.4,37.4,2.171466,1.5200000000000002,4.0,44.09761512499802,29.76694895374889,46.25287628086858,7.467687654081488,0.0019286067696849811,0.14666018189890864,0.14858878866859362,68.95424435899209,88.6219349986709,30.620810899903546,0.18466674227834534,-0.17956830642316407,2.513227513227513,10.939106094035301,40.019246783749225,46.94414427601884,28.26086956521739,33.55061349693252,0.6710122699386504,22.389969293756398,0.5371393492940455,0.30434782608695654,29.834117647058825,51.263851098229416,30.837178122165696,9.854489530344255,8.044481249260617,1.0833333333333333,1.4,-3.435622240180504,23.767938418822776,28.2690634966657,0.168481078278901,21.939635463528717,0.15552099533437014,10.969817731764358,3.65660591058812,7.536741615374954,0.8762194053390969,14.358146004397184
ADU,8,H. Demisana,4.0,5.25,11.0,11.0,0.2382924999999998,0.7249999999999999,1.25,4.83918742092834,14.198051310176274,14.454023837771429,8.927370650834828,0.011265394421736328,0.028487581442289762,0.03975297586402609,47.40823208427378,88.82617059291864,27.004730669089465,0.1797483059181814,-0.019773739468889866,0.6613756613756614,2.1895885480066952,32.85500584549202,37.06260909714857,33.33333333333333,29.069767441860467,0.5813953488372093,22.52252252252252,0.5076142131979695,0.3333333333333333,4.245588235294117,34.638032559750606,35.33079321094562,12.365777623830967,17.66539660547281,0.3333333333333333,-0.25,-12.330066484203362,11.41767023889438,11.210762331838566,0.09191176470588236,34.253010716683136,0.2757352941176471,11.41767023889438,11.41767023889438,15.910898965791567,17.969451931716083,13.802622498274673
ADU,9,L. Perez,5.0,7.656666666666668,14.0,14.0,2.123132,2.4400000000000004,4.4,43.116059747455076,47.783786478386375,50.87816390895543,22.599510167398453,0.07933512584411967,0.05061497336052939,0.12995009920464906,123.38539808412912,90.07820320753565,62.98784305909118,0.14959664328304975,0.22435766877706673,4.232804232804233,2.2408300592828447,23.055127080214827,25.35124557541419,60.0,66.25441696113073,1.3250883392226147,66.25441696113073,1.3250883392226147,0.3,4.006470588235294,29.36426369108794,49.91924827484951,15.7245632065776,4.991924827484951,1.0,0.0,-0.9662220144347432,8.925264063264486,7.190451080964479,0.07507507507507508,8.925264063264486,0.07507507507507508,0.0,0.0,13.715097933072398,9.856991481916527,17.666395361309327
ADU,10,C. Manzano,5.0,22.256666666666664,42.6,42.6,4.961799999999999,6.039999999999997,11.4,100.76305441909525,118.28445505305471,131.82069740047544,19.66637751091653,0.17635818458536456,0.14904007766352542,0.32539826224889,89.35826426396297,89.4539500659018,45.7583472497978,0.16463001374458727,0.48977829718399385,9.126984126984127,11.169046028160116,39.53250171228742,42.756795833806734,53.57142857142857,56.0344827586207,1.120689655172414,51.587301587301596,1.0743801652892562,0.23809523809523808,25.06470588235294,46.93733865289838,33.51325979816944,8.37831494954236,11.171086599389815,0.7142857142857143,-0.4,-7.3127247682260474,17.906632267048337,27.880522666864938,0.14204545454545453,25.069285173867673,0.19886363636363635,3.5813264534096674,7.162652906819335,11.15216521789794,7.6296834246540515,14.759731112427913
ADU,11,J. Barcelona,5.0,6.7666666666666675,5.6,5.6,-0.5328700000000001,-0.42000000000000004,0.0,-10.821397236547888,-8.225078000377982,0.0,-2.762218768837852,-0.004881507872944679,0.042956182247389514,0.03807467437444483,47.44232239138913,91.98605348224993,19.16953371228055,0.1036514680775899,-0.22862275373748622,-1.3227513227513228,1.1924528301886792,13.882406743286458,18.62702676947297,21.428571428571427,21.428571428571427,0.42857142857142855,18.75,0.4,0.0,1.6,0.0,87.5,0.0,12.5,0.0,-0.2,-3.2799191632856233,0.0,0.0,0.0,16.77215189873418,0.125,0.0,0.0,5.643274510034447,5.57672646156706,5.711429999286071
ADU,15,R. Torres,5.0,14.033333333333335,22.8,22.8,2.254649999999999,2.3399999999999985,3.4,45.78689601475535,45.82543457353444,39.314944838738285,11.673846010723224,0.04937269308876085,0.09194921758911045,0.1413219106778713,81.37308427365159,90.50267918663417,37.51997155762001,0.13937434046994693,0.029806730556755996,2.91005291005291,6.711637300974959,37.67610314350882,43.02223757679913,45.0,44.699872286079184,0.8939974457215837,30.22452504317789,0.7212776919113859,0.1,15.088823529411764,46.78180187906904,39.76453159720869,4.175275817706913,9.278390706015362,0.8571428571428571,0.4,-4.744586153066376,17.87939285434395,24.50313095562211,0.13537906137184116,20.859291663401276,0.157942238267148,8.939696427171976,0.0,4.761931756982749,2.6890153722045445,6.884918585837721
ADU,18,J. Erolon,5.0,22.133333333333336,39.4,39.4,4.627897999999999,4.74,6.8,93.9822520093559,92.82588028998008,78.62988967747657,16.014104276416838,0.1563078249848877,0.14243680916434928,0.298744634149237,100.02554621806641,91.3520184055098,42.08339678161376,0.11892040876613312,0.2859772172090199,5.6878306878306875,10.701744978506767,38.08957371002244,44.1055172182264,44.230769230769226,46.461758398856325,0.9292351679771265,31.340405014464807,0.7486323063633746,0.17307692307692307,31.13705882352941,56.67541987040221,33.400714110290366,6.069937468120077,3.85392855118735,2.5,2.2,4.01098548281314,28.03281152770093,37.92987188132163,0.19490644490644488,11.21312461108037,0.07796257796257795,3.7377082036934564,0.0,3.450556402219857,0.8524664696521935,6.11140213026017
ADU,19,J. Jaymalin,3.0,3.1666666666666665,2.0,2.0,0.2987499999999999,-7.401486830834377e-17,0.6666666666666666,6.066943953344493,-1.4494715833900757e-15,7.708812713478095,6.281923395013816,0.008604126470137082,0.012304715130534381,0.02090884160067146,127.4212578743777,91.05557221753449,56.065353464726186,0.12605947634708137,-0.0214486207698352,0.0,0.5134591194968553,12.773263178100544,15.589514246275582,0.0,53.191489361702125,1.0638297872340425,34.72222222222222,0.8403361344537815,2.0,1.0333333333333334,0.0,32.25806451612903,67.74193548387096,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.024494410249969,0.0,10.170353419781337
ADU,20,E. Anabo,5.0,20.696666666666673,35.4,35.4,3.743296,2.8,6.2,76.01796496327576,54.8338533358532,71.69195823534629,11.661886886181364,0.06753149854240134,0.14452872146197832,0.21206022000437966,68.66960154121392,87.36872413065167,34.610021719103166,0.2148467798125554,0.0433439110804319,3.968253968253968,7.098550849381974,27.018898000149303,32.09434612377174,21.666666666666668,30.420353982300885,0.6084070796460177,19.586894586894587,0.4766031195840555,0.4666666666666667,19.551764705882352,48.13767374691618,30.687767013659066,15.037005836692943,6.137553402731814,1.3333333333333333,2.2,-0.714901583880369,22.53981177213518,16.38963628665473,0.1594896331738437,16.904858829101386,0.11961722488038279,25.357288243652075,0.0,12.915273117666207,9.116407406169373,16.80589887050354
ADU,21,J. Medina,5.0,18.71,18.2,18.2,1.8152359999999994,1.4400000000000006,2.6,36.86338100114893,28.200267429867377,30.064369582564577,5.700773989606057,0.023190043965600628,0.12232538244459167,0.1455154264101923,77.6901710092471,90.60617333793653,31.34640850984873,0.1368819766941581,-0.23826049416534992,1.3227513227513228,4.457860638349762,18.769428065828812,22.736222546650936,39.130434782608695,39.130434782608695,0.782608695652174,25.0,0.6101694915254238,0.0,8.92941176470588,39.52569169960474,51.51515151515152,0.0,8.959156785243742,0.75,0.6,-2.3724339574095192,13.45937095561856,7.203572972194208,0.1,17.94582794082475,0.13333333333333333,17.94582794082475,0.0,4.081898184703342,2.0168812964512974,6.19679470793732
