TEAM,GP,MINS,PTS,SCP,OFF,DEF,REB,AST,TO,PTO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,PIP,PP,FBP,STP,BP,BL,GW
ADU,13.0,2650.0,855.0,123.0,182.0,382.0,564.0,184.0,189.0,162.0,106.0,44.0,150.0,295.0,824.0,35.80097087378641,210.0,536.0,39.17910447761194,85.0,288.0,29.51388888888889,180.0,286.0,62.93706293706294,241.0,264.0,5.0,308.0,367.0,101.0,516.0,339.0,105.0,7.0
ATENEO,12.0,2525.0,888.0,154.0,177.0,395.0,572.0,187.0,183.0,137.0,76.0,50.0,126.0,319.0,813.0,39.23739237392374,248.0,521.0,47.60076775431862,71.0,292.0,24.315068493150687,179.0,279.0,64.15770609318996,262.0,241.0,28.0,408.0,301.0,95.0,648.0,240.0,114.0,7.0
FEU,13.0,2650.0,996.0,164.0,202.0,341.0,543.0,236.0,159.0,165.0,118.0,37.0,155.0,388.0,941.0,41.2327311370882,306.0,650.0,47.07692307692308,82.0,291.0,28.1786941580756,138.0,223.0,61.88340807174888,251.0,224.0,13.0,440.0,418.0,115.0,596.0,400.0,109.0,7.0
LA SALLE,13.0,2625.0,1016.0,137.0,159.0,375.0,534.0,218.0,202.0,147.0,98.0,42.0,140.0,377.0,858.0,43.93939393939394,290.0,568.0,51.056338028169016,87.0,290.0,30.0,175.0,265.0,66.0377358490566,312.0,255.0,-4.0,462.0,379.0,108.0,704.0,312.0,136.0,6.0
NU,13.0,2625.0,856.0,136.0,167.0,339.0,506.0,183.0,207.0,172.0,104.0,34.0,138.0,287.0,790.0,36.32911392405063,212.0,494.0,42.91497975708502,75.0,296.0,25.33783783783784,207.0,319.0,64.89028213166145,254.0,304.0,-78.0,312.0,337.0,103.0,484.0,372.0,99.0,2.0
UE,14.0,2825.0,1184.0,208.0,220.0,419.0,639.0,285.0,206.0,193.0,131.0,53.0,184.0,422.0,963.0,43.821391484942886,312.0,609.0,51.231527093596064,110.0,354.0,31.07344632768362,230.0,364.0,63.18681318681318,305.0,302.0,137.0,496.0,458.0,153.0,680.0,504.0,250.0,14.0
UP,14.0,2800.0,1015.0,140.0,201.0,372.0,573.0,185.0,209.0,197.0,104.0,36.0,140.0,349.0,895.0,38.99441340782123,269.0,591.0,45.5160744500846,80.0,304.0,26.31578947368421,237.0,372.0,63.70967741935484,287.0,337.0,-47.0,402.0,376.0,109.0,680.0,335.0,118.0,4.0
UST,12.0,2500.0,992.0,152.0,198.0,337.0,535.0,211.0,172.0,163.0,108.0,43.0,151.0,374.0,935.0,40.0,280.0,608.0,46.05263157894737,94.0,327.0,28.74617737003058,150.0,224.0,66.96428571428571,291.0,227.0,-54.0,432.0,410.0,168.0,591.0,401.0,101.0,5.0
